GeneID,log2FoldChange,logCPM,PValue,padj,GeneName
KH2013:KH.C10.373,0.5453870371,0.7539456946,0.5414094076,1,KH2013:KH.C10.373
KH2013:KH.C10.374,-0.0600175163,3.8998559487,0.9486710148,1,COX5B
KH2013:KH.C10.376,-1.1881270801,-0.315011573,0.6376699495,1,KH2013:KH.C10.376_CG9517
KH2013:KH.C10.377,0.4786061733,0.1548478792,0.7007754139,1,CATSPER1
KH2013:KH.C10.379,-0.5171393602,5.3347565866,0.1349828915,1,ZGC:154054
KH2013:KH.C10.38,0.2843223796,0.0016455024,1,1,AMN
KH2013:KH.C10.380,-1.8257050661,0.5015247765,0.1740445212,1,KH2013:KH.C10.380
KH2013:KH.C10.381,0.8334082535,-1.191304674,1,1,KH2013:KH.C10.381
KH2013:KH.C10.382,0.3900207213,3.2796642419,0.2320094333,1,CU467888.1
KH2013:KH.C10.383,-0.2295304618,4.777993675,0.4547180262,1,TTF2
KH2013:KH.C10.384,-0.1346430328,6.6174860275,0.4381955777,1,SLC29A1/2
KH2013:KH.C10.385,-0.0934400867,2.6838474806,0.8432905365,1,KH2013:KH.C10.385_DNAH9
KH2013:KH.C10.386,-0.2459216149,-0.4312663987,1,1,KH2013:KH.C10.386
KH2013:KH.C10.387,-0.2714624447,2.9777371456,0.6157090516,1,C23H1ORF192
KH2013:KH.C10.388,0,-1.5202957475,1,1,KH2013:KH.C10.388
KH2013:KH.C10.389,0.1414446832,0.7886551365,1,1,KH2013:KH.C10.389
KH2013:KH.C10.39,-0.5115518873,2.5072793887,0.2660107481,1,KH2013:KH.C10.39
KH2013:KH.C10.390,0.9815435804,-1.1996935408,1,1,KH2013:KH.C10.390
KH2013:KH.C10.391,-0.8520796391,-0.6450876608,0.564169976,1,DDAH1/2
KH2013:KH.C10.392,-0.1207309645,5.237857132,0.5690015304,1,KH2013:KH.C10.392_TRPC4/5
KH2013:KH.C10.393,0.0220827746,4.3464876036,0.8996010569,1,ADCY10
KH2013:KH.C10.394,0.3879222819,0.0862654857,0.6573649129,1,KH2013:KH.C10.394_QDR1/2/3
KH2013:KH.C10.395,-0.0389825246,4.0886983454,0.974738148,1,KH2013:KH.C10.395
KH2013:KH.C10.396,0.5869137388,0.5810078604,0.5299742049,1,4933413G19RIK
KH2013:KH.C10.397,0.1665108201,3.9642147303,0.6133155724,1,YSR3
KH2013:KH.C10.398,-0.0189090953,3.2443071882,1,1,KH2013:KH.C10.398_DHRS11
KH2013:KH.C10.399,1.4988512607,0.611024213,0.0512588889,1,KH2013:KH.C10.399
KH2013:KH.C10.4,-0.0318737553,3.3187739168,0.9305367358,1,KH2013:KH.C10.4
KH2013:KH.C10.40,-0.1910006476,5.3577370155,0.392498853,1,PSAT1
KH2013:KH.C10.400,-0.0476238321,5.5520572535,0.8516965444,1,SCAMP/1/2/3
KH2013:KH.C10.401,-0.1935796364,4.2100387434,0.5958162093,1,KH2013:KH.C10.401
KH2013:KH.C10.402,5.0548005015,-0.6925269656,0.0486974771,1,PLA2G10/5
KH2013:KH.C10.403,-0.0678637475,5.1748580404,0.8197710977,1,KH2013:KH.C10.403
KH2013:KH.C10.404,0.2545418482,3.8186057669,0.4079870258,1,KH2013:KH.C10.404
KH2013:KH.C10.405,0.2668249723,5.5575138067,0.238472243,1,MPHOSPH6
KH2013:KH.C10.406,0.0411840119,5.0688867098,0.8864273674,1,KH2013:KH.C10.406_SELP
KH2013:KH.C10.407,-0.0503366975,3.5591665222,1,1,SMOC1
KH2013:KH.C10.408,-0.184254578,6.5997106726,0.2961894129,1,AP3S1/2
KH2013:KH.C10.409,-0.1924390743,3.1355188179,0.6674567022,1,KH2013:KH.C10.409
KH2013:KH.C10.41,0.3536573299,0.7177299829,0.8785356228,1,KH2013:KH.C10.41_FUT3/4/5/6/7/9
KH2013:KH.C10.410,-1.9217700901,-1.2035624328,1,1,KH2013:KH.C10.410
KH2013:KH.C10.411,0.1946957978,4.5499204108,0.4616453759,1,DDX28
KH2013:KH.C10.412,-0.0051068579,7.7524193413,0.9802351172,1,GANAB
KH2013:KH.C10.413,-3.1896204937,-0.8668470658,1,1,KH2013:KH.C10.413_C2ORF61
KH2013:KH.C10.414,-0.0493095745,6.2139455613,0.7698761717,1,KH2013:KH.C10.414_TMEM179
KH2013:KH.C10.415,-0.6670510254,2.6414568439,0.1182158035,1,STS
KH2013:KH.C10.416,0.1056005804,6.7087018275,0.538415619,1,MEMO1
KH2013:KH.C10.417,0.9043819024,1.3935681154,0.2065157519,1,KH2013:KH.C10.417_TFF1
KH2013:KH.C10.418,-0.4979059008,1.5215447507,0.4392154982,1,KH2013:KH.C10.418_DHRS11
KH2013:KH.C10.419,-0.7372624349,-0.8365872012,0.7398988121,1,KH2013:KH.C10.419
KH2013:KH.C10.42,-0.0517029635,6.0776965808,0.8139298757,1,AP1S1/2
KH2013:KH.C10.420,-3.3119102608,-1.2023335679,0.5225180375,1,ETS96B
KH2013:KH.C10.421,-0.1226786293,4.5719762032,0.6919494769,1,PEA15
KH2013:KH.C10.422,-0.699608864,-0.8565932485,1,1,KH2013:KH.C10.422
KH2013:KH.C10.423,0.3586938582,0.7010707154,1,1,MATN1/2/4
KH2013:KH.C10.424,0.0833357328,5.6293899317,0.681932874,1,SAV/1
KH2013:KH.C10.425,-0.1533762664,4.9346352618,0.5892795349,1,KH2013:KH.C10.425
KH2013:KH.C10.426,1.3397584351,-0.5829666633,0.4882049888,1,BTC
KH2013:KH.C10.427,0.1963496543,4.6949743054,0.4711006032,1,KH2013:KH.C10.427_MACROD1/2
KH2013:KH.C10.428,-0.0145597575,4.1217649687,1,1,KH2013:KH.C10.428
KH2013:KH.C10.429,-1.4399708348,2.6141826095,0.0130948197,1,KH2013:KH.C10.429_PKHD1L1
KH2013:KH.C10.43,-0.0314592833,5.6320456693,0.9294316699,1,COX6A1/2
KH2013:KH.C10.430,0.2400313419,4.6930956015,0.3745628292,1,SI:CH211-93F2.1
KH2013:KH.C10.431,0.1908903486,3.2514072892,0.646474293,1,TTC6
KH2013:KH.C10.432,-0.0401919703,4.369214578,0.8687767916,1,KH2013:KH.C10.432
KH2013:KH.C10.433,-3.8183213583,-1.0380255803,0.5225180375,1,C6like-3
KH2013:KH.C10.434,0.1437855244,7.6080636762,0.3843036289,1,KH2013:KH.C10.434_TSTA3
KH2013:KH.C10.436,1.455861993,0.0400204387,0.2763596924,1,KH2013:KH.C10.436_DHDH
KH2013:KH.C10.438,2.9033136705,-1.4014457914,1,1,KH2013:KH.C10.438
KH2013:KH.C10.439,-0.2697089919,1.8771386675,0.7138252472,1,KH2013:KH.C10.439_MIF
KH2013:KH.C10.44,-0.0632082551,4.7780701702,0.8436426383,1,KH2013:KH.C10.44
KH2013:KH.C10.440,-0.075575908,4.520544213,0.8911852138,1,IFIT1
KH2013:KH.C10.441,0.2560426454,2.2666438054,0.7992662843,1,MOCS-1
KH2013:KH.C10.442,0.1028452773,-0.148444106,1,1,KH2013:KH.C10.442
KH2013:KH.C10.443,0.3461141801,3.5982624924,0.2578878064,1,PKD1L1
KH2013:KH.C10.444,-0.3678316962,1.4198816149,0.6984664969,1,WFIKKN1/2
KH2013:KH.C10.445,-1.1104069069,-0.4469947834,0.4111588635,1,KH2013:KH.C10.445
KH2013:KH.C10.446,0.3077642449,5.5783582074,0.1452426173,1,UBASH3B
KH2013:KH.C10.447,0.1177771339,6.9914827854,0.4873101011,1,RNASET2
KH2013:KH.C10.448,-0.0455103285,2.7205837963,1,1,KH2013:KH.C10.448_B4GALT1
KH2013:KH.C10.449,-0.242031376,4.9274276281,0.4947921782,1,KH2013:KH.C10.449
KH2013:KH.C10.45,0.1032245443,7.0195167619,0.5671472793,1,KH2013:KH.C10.45
KH2013:KH.C10.450,2.6003793209,-1.0073954333,0.1741663692,1,KH2013:KH.C10.450
KH2013:KH.C10.451,-0.1203055421,2.4483850016,0.7858783954,1,KH2013:KH.C10.451_F58F9.1/6/8/9
KH2013:KH.C10.452,0.9592494465,1.7839899577,0.0563021329,1,KH2013:KH.C10.452
KH2013:KH.C10.453,0.9128255759,0.7283559526,0.2414361502,1,KH2013:KH.C10.453_UNC93A
KH2013:KH.C10.454,0.1279508198,1.8214764939,0.8067198808,1,HCN1/2/3/4
KH2013:KH.C10.455,0.0344257231,7.3131713278,0.84029027,1,KLHDC8A
KH2013:KH.C10.456,0.1300808247,-0.574336293,1,1,KH2013:KH.C10.456
KH2013:KH.C10.457,0.1620150212,4.6527327536,0.6463137058,1,KH2013:KH.C10.457_T05B4.12/13/8
KH2013:KH.C10.458,0.0716103564,2.5862314454,1,1,TRPC5/6
KH2013:KH.C10.459,-0.0349081217,6.76259215,0.8633520186,1,KH2013:KH.C10.459_ADAP1
KH2013:KH.C10.46,0.0365543251,9.0777447,0.8305635271,1,RTN1/3/4
KH2013:KH.C10.460,-0.0851612516,3.1538050006,0.8376617659,1,KH2013:KH.C10.460
KH2013:KH.C10.461,0.1288193631,6.0975534641,0.6078811377,1,KH2013:KH.C10.461_RRP9
KH2013:KH.C10.462,-1.9217700901,-1.1987317771,1,1,KH2013:KH.C10.462
KH2013:KH.C10.463,0.1812202779,4.1082294017,0.5372391302,1,CREB3L3
KH2013:KH.C10.464,-0.1757428087,4.8553305377,0.5219750874,1,HRH1
KH2013:KH.C10.465,3.8419089705,-1.1856593221,0.2837770562,1,ICN/2
KH2013:KH.C10.466,-0.1540881065,0.1509103006,1,1,KH2013:KH.C10.466_QDR1/2/3
KH2013:KH.C10.467,0.0830042139,4.6681178343,0.7330667635,1,SHC/1/2/3/4
KH2013:KH.C10.468,0.0695752728,7.0626843543,0.7228759232,1,SKIV2L
KH2013:KH.C10.469,0,-1.4053514135,1,1,KH2013:KH.C10.469
KH2013:KH.C10.47,0.1144576639,2.6665356865,0.7718872442,1,KH2013:KH.C10.47
KH2013:KH.C10.470,-0.8888003126,1.7508895284,0.1744876226,1,KH2013:KH.C10.470
KH2013:KH.C10.471,1.0561136567,-0.9366386176,0.5271266812,1,KH2013:KH.C10.471_PIP
KH2013:KH.C10.472,0.2491674415,5.704064178,0.2184005444,1,MSL1
KH2013:KH.C10.474,-0.0970273182,7.2222877763,0.6060938623,1,HMBS
KH2013:KH.C10.475,-0.0784342521,1.405802515,0.8535139955,1,KH2013:KH.C10.475_FAM154B
KH2013:KH.C10.476,-0.1608040024,6.3568183065,0.4021928556,1,DNM1L
KH2013:KH.C10.477,0.7574902017,-0.632716131,0.7144512093,1,KH2013:KH.C10.477
KH2013:KH.C10.478,1.5535739932,-0.5184325432,0.1217212618,1,KH2013:KH.C10.478
KH2013:KH.C10.479,1.6244651141,-0.8567229013,0.6560464531,1,KH2013:KH.C10.479
KH2013:KH.C10.48,0.1820970634,-0.584214084,1,1,KH2013:KH.C10.48
KH2013:KH.C10.480,-0.1692320795,6.1089702917,0.3849822943,1,TPCN2
KH2013:KH.C10.481,0,-1.5202957475,1,1,KH2013:KH.C10.481
KH2013:KH.C10.482,0.0871790035,5.7079045109,0.7089406117,1,BTBD9
KH2013:KH.C10.483,-0.5386325729,1.1022455213,0.4866343204,1,KH2013:KH.C10.483_TSP
KH2013:KH.C10.484,-0.6259699077,-0.9957229401,1,1,KH2013:KH.C10.484
KH2013:KH.C10.485,0.1436840574,4.3255853218,0.6250429875,1,CDC5
KH2013:KH.C10.486,0.0143231743,7.4053200027,0.926719335,1,CDC42BPB
KH2013:KH.C10.487,0.4723928229,3.9051474084,0.1354625622,1,KH2013:KH.C10.487
KH2013:KH.C10.488,-0.2544910205,3.220047006,0.4961383597,1,RSPH4A
KH2013:KH.C10.49,0.2117953914,5.9731992698,0.2765233938,1,BCL3
KH2013:KH.C10.490,-3.5458153742,-0.7967889693,0.5207318826,1,KH2013:KH.C10.490_CRISPLD1/2
KH2013:KH.C10.491,0.8188788623,0.9161152922,0.2754099915,1,ATG10
KH2013:KH.C10.492,-0.592046799,0.6546225769,0.5796423095,1,KH2013:KH.C10.492
KH2013:KH.C10.493,-0.1586205685,3.6201470436,0.7069195415,1,KH2013:KH.C10.493
KH2013:KH.C10.494,-0.0176665231,7.7121522655,0.9329223461,1,TMX2
KH2013:KH.C10.495,-0.5760892741,2.3520099134,0.2130833221,1,MGMT
KH2013:KH.C10.496,-0.4124875119,5.0527147196,0.2020234646,1,KH2013:KH.C10.496_HMCN1
KH2013:KH.C10.497,-0.7416758338,0.1160736112,0.4426861507,1,KH2013:KH.C10.497
KH2013:KH.C10.498,0.1477403277,4.5699569426,0.6010248803,1,EIF2AK4
KH2013:KH.C10.499,0.0864239788,6.5794546971,0.6222276994,1,ETAA1
KH2013:KH.C10.5,-0.1719977431,3.0501354356,0.7737925273,1,YDR170W-A
KH2013:KH.C10.50,-0.0975547852,8.8954784489,0.5643146625,1,RAB1B
KH2013:KH.C10.500,-0.1717780305,6.1345921467,0.3352701608,1,FEM1C
KH2013:KH.C10.501,0.8451628442,-0.5090159429,0.6055733909,1,KH2013:KH.C10.501
KH2013:KH.C10.502,-0.3001911553,4.3332333018,0.3252191517,1,KH2013:KH.C10.502_CCH1
KH2013:KH.C10.503,-0.0753028955,6.2398128794,0.7000983357,1,SFSWAP
KH2013:KH.C10.504,-0.0471863881,5.2689083512,0.8189680193,1,Y71H2AM.15
KH2013:KH.C10.505,-0.4802629835,1.175706307,0.5712961922,1,TEN1
KH2013:KH.C10.506,-0.4256720121,4.2912404046,0.3009411548,1,KH2013:KH.C10.506
KH2013:KH.C10.507,0.0078484476,6.5337985631,0.9467365964,1,UBE2L3
KH2013:KH.C10.508,-0.1169285211,4.8193101307,0.6661303575,1,KH2013:KH.C10.508
KH2013:KH.C10.51,0,-1.5202957475,1,1,CYP2R1
KH2013:KH.C10.510,-0.171712413,6.0215732336,0.4102937251,1,C14ORF102
KH2013:KH.C10.511,0.0493659363,4.653871942,0.8387211713,1,DHS-24
KH2013:KH.C10.512,-0.1151296842,3.3643373104,0.7314798626,1,KH2013:KH.C10.512
KH2013:KH.C10.513,-0.0688787234,3.5385153233,0.9747475105,1,KH2013:KH.C10.513_CG9517
KH2013:KH.C10.514,0.2593776163,5.5691500489,0.2941460584,1,CAPN7
KH2013:KH.C10.515,-1.796930071,-0.5565227434,0.2762454704,1,KH2013:KH.C10.515_C08E8.2
KH2013:KH.C10.516,-2.069905417,-1.4005158788,1,1,KH2013:KH.C10.516
KH2013:KH.C10.517,0.6319523223,3.5544399884,0.0670342403,1,NUFIP1
KH2013:KH.C10.518,-0.9157724748,-0.9522073429,1,1,KH2013:KH.C10.518
KH2013:KH.C10.519,0.1600443051,0.7879804818,0.8803744701,1,KH2013:KH.C10.519
KH2013:KH.C10.52,-0.6195844141,0.3952832565,0.7110132354,1,KH2013:KH.C10.52_DHRS11
KH2013:KH.C10.520,1.2744169303,0.6849136186,0.1175015167,1,KH2013:KH.C10.520
KH2013:KH.C10.521,-0.0696466322,6.8075765501,0.6923707445,1,KH2013:KH.C10.521_SUCLG1
KH2013:KH.C10.522,0.1763442325,5.2478360494,0.4250358753,1,WBP4
KH2013:KH.C10.523,-0.0551801332,4.4308250831,0.8298908828,1,BBS2
KH2013:KH.C10.524,0.2232545192,3.9925354145,0.4736042984,1,ANOH-1
KH2013:KH.C10.525,2.0119977604,-0.2360674044,0.0471896908,1,KH2013:KH.C10.525
KH2013:KH.C10.526,0.2618398509,-0.2042061843,0.7841554152,1,KH2013:KH.C10.526
KH2013:KH.C10.527,0,-1.4004807895,1,1,KH2013:KH.C10.527
KH2013:KH.C10.528,0.0705450997,4.634206934,0.7987241034,1,KH2013:KH.C10.528
KH2013:KH.C10.529,0.207445257,0.3107253834,1,1,KH2013:KH.C10.529_CG9517
KH2013:KH.C10.53,-0.0162816414,3.3029683325,1,1,COLEC12
KH2013:KH.C10.530,0.1197378313,6.5716963182,0.4819956609,1,CIZ1
KH2013:KH.C10.531,-0.0724595226,6.0526366933,0.6944855432,1,KH2013:KH.C10.531_KCNK10/2/4
KH2013:KH.C10.532,-0.0809435671,6.1069936587,0.6868528044,1,KH2013:KH.C10.532_PPP1CA
KH2013:KH.C10.533,0.9143381513,0.2043141424,0.2182328424,1,KH2013:KH.C10.533
KH2013:KH.C10.534,0.0681755737,5.2851774941,0.7436741523,1,TPRKB
KH2013:KH.C10.535,0.1604320796,5.1592698612,0.4935443571,1,KH2013:KH.C10.535
KH2013:KH.C10.536,-0.0232086054,2.7168966101,1,1,KH2013:KH.C10.536
KH2013:KH.C10.537,-2.0900105927,-0.3407637738,0.245553192,1,NAP1
KH2013:KH.C10.538,-0.0743688616,3.4065175519,0.8567283123,1,COPS5
KH2013:KH.C10.539,-0.2243166239,3.8338954885,0.4997583508,1,KH2013:KH.C10.539_MACROD1/2
KH2013:KH.C10.54,-0.1482519192,3.7523484526,0.6510564477,1,COMMD10
KH2013:KH.C10.540,0.2534095704,1.5281507773,0.7688227483,1,4930412F15RIK
KH2013:KH.C10.541,0.1489015962,3.3621675947,0.7442998665,1,LRGUK
KH2013:KH.C10.542,-0.0815449748,8.0455759696,0.6385983202,1,KH2013:KH.C10.542
KH2013:KH.C10.543,0.1332211287,2.7738943001,0.9003852111,1,KH2013:KH.C10.543
KH2013:KH.C10.544,3.9447084549,-1.0094466814,0.3102571868,1,KH2013:KH.C10.544
KH2013:KH.C10.545,0.8247699756,-0.4002439884,0.7524181184,1,KH2013:KH.C10.545_SCOSPONDIN
KH2013:KH.C10.546,-0.3227733205,6.1765380937,0.086230255,1,K07A1.3
KH2013:KH.C10.547,-0.2580392172,3.8379604321,0.4424556994,1,ZMYND12
KH2013:KH.C10.548,-2.069905417,-1.4005158788,1,1,KH2013:KH.C10.548
KH2013:KH.C10.549,-0.1589085789,5.7780362649,0.4900795888,1,ITIH4/5
KH2013:KH.C10.55,-0.0197507023,3.7739178107,1,1,IFNAR1
KH2013:KH.C10.550,-0.2172629057,6.2825502162,0.2319654454,1,KH2013:KH.C10.550
KH2013:KH.C10.551,-0.4265477607,5.8208976086,0.0449375097,1,KH2013:KH.C10.551
KH2013:KH.C10.552,0.0520473103,2.2570461483,1,1,KH2013:KH.C10.552
KH2013:KH.C10.553,-1.5081295598,0.5750695466,0.1841179324,1,KCNMB1/2/3/4
KH2013:KH.C10.554,0.4434979021,3.4966803116,0.1831229915,1,DHX9
KH2013:KH.C10.555,0.1613460646,3.5504205331,0.648360816,1,KH2013:KH.C10.555
KH2013:KH.C10.556,-0.0308916299,4.5503761774,0.9509064678,1,SLC4A11
KH2013:KH.C10.557,0.6846763691,1.159384373,0.3503647471,1,KH2013:KH.C10.557
KH2013:KH.C10.558,0.0233765222,3.5776747601,1,1,KLHDC1/2
KH2013:KH.C10.559,0.0804973674,6.9312918211,0.6366991362,1,CERK
KH2013:KH.C10.56,0.3532709816,3.2227173235,0.3251342501,1,C9ORF114
KH2013:KH.C10.560,-0.1318503921,6.9911858347,0.4498030463,1,KH2013:KH.C10.560
KH2013:KH.C10.561,0.0243336355,4.6639166697,0.9613781837,1,SUPT3H
KH2013:KH.C10.562,1.0364354217,-1.0137134728,0.5203694601,1,KH2013:KH.C10.562
KH2013:KH.C10.563,-0.0335651641,5.9825619613,0.8710403486,1,KH2013:KH.C10.563
KH2013:KH.C10.564,0.2048052592,3.234588064,0.6199635148,1,KH2013:KH.C10.564
KH2013:KH.C10.565,-0.0268057596,6.1846280391,0.9230345032,1,NAA35
KH2013:KH.C10.566,0.4959988381,4.5727621045,0.0993387595,1,KH2013:KH.C10.566
KH2013:KH.C10.567,1.0427470026,-1.2969922522,0.5225180375,1,KH2013:KH.C10.567
KH2013:KH.C10.568,0,-1.5202957475,1,1,KH2013:KH.C10.568
KH2013:KH.C10.569,0.1606437298,7.310270659,0.3454195593,1,LRRCC1
KH2013:KH.C10.57,-0.1423632286,4.1727606842,0.6477600973,1,RPS11
KH2013:KH.C10.570,0.1602380357,3.473824184,0.6855323484,1,KH2013:KH.C10.570
KH2013:KH.C10.571,0.0557020742,2.9779974109,0.9068513736,1,KH2013:KH.C10.571
KH2013:KH.C10.572,-0.5800428978,3.7761777439,0.0751940962,1,KH2013:KH.C10.572
KH2013:KH.C10.574,-0.1830805515,4.6279580639,0.4776889076,1,ZFPM1/2
KH2013:KH.C10.575,-0.0993590558,2.6994519389,0.9501561244,1,KH2013:KH.C10.575_ETHE1
KH2013:KH.C10.576,0.0420300375,6.0937881772,0.8371800309,1,RABIF
KH2013:KH.C10.577,0.5487423946,3.0298890467,0.159234077,1,EFCAB11
KH2013:KH.C10.578,0,-1.5202957475,1,1,KH2013:KH.C10.578
KH2013:KH.C10.579,-0.1207612869,5.7276634528,0.5387107183,1,ATP5A1
KH2013:KH.C10.58,-0.0559657455,6.4049305007,0.7937961085,1,ITPKA
KH2013:KH.C10.580,0.2209211612,3.5719550387,0.4951728571,1,COY1
KH2013:KH.C10.581,0.0815173096,5.1925537522,0.694479384,1,SIK3
KH2013:KH.C10.582,-1.9272950213,0.5559200983,0.0678023654,1,KH2013:KH.C10.582_DHRS11
KH2013:KH.C10.583,0.0959600743,5.0957312793,0.7417296218,1,ABCD4
KH2013:KH.C10.584,-0.3028902789,5.9727904653,0.1066993449,1,KH2013:KH.C10.584_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.C10.585,-0.1903519806,5.428451038,0.4091954071,1,POLDIP2
KH2013:KH.C10.586,-0.0728581441,5.5616155932,0.7408290076,1,UBA2
KH2013:KH.C10.587,0.252105574,3.3212972852,0.5403073939,1,KH2013:KH.C10.587
KH2013:KH.C10.588,1.0427470026,-1.2969922522,0.5225180375,1,KH2013:KH.C10.588_PLB1/2/3
KH2013:KH.C10.589,-0.957128431,0.6831162131,0.4360569131,1,SLC34A1/2
KH2013:KH.C10.59,0.0886313514,6.6652781929,0.6405301797,1,SI:CH73-22O12.1
KH2013:KH.C10.590,0.0770308455,5.3363439428,0.7300330313,1,KH2013:KH.C10.590
KH2013:KH.C10.591,0,-1.5202957475,1,1,KH2013:KH.C10.591
KH2013:KH.C10.592,0.1383947618,5.0642850529,0.5383645163,1,TRMT11
KH2013:KH.C10.593,0.1168872999,5.5408149608,0.6174597615,1,ZC3H4/6/8
KH2013:KH.C10.594,1.4732015248,-0.5611101628,0.6601294976,1,KH2013:KH.C10.594_PSG1/11/2/3/4/5/6/7/8/9
KH2013:KH.C10.595,0.8901732619,0.5688245064,0.3472760988,1,KH2013:KH.C10.595
KH2013:KH.C10.596,-0.1398188531,5.3408249627,0.5340857664,1,DYNLT1
KH2013:KH.C10.597,0.1359593909,8.0293881312,0.4806456183,1,PHF14
KH2013:KH.C10.598,0.0813277754,5.7829229026,0.703011367,1,GL
KH2013:KH.C10.599,0.3097818613,1.3363993952,0.6113504716,1,GLD
KH2013:KH.C10.6,0.7099417174,1.0168281268,0.3620517133,1,HTR2B
KH2013:KH.C10.60,1.0427470026,-1.1979952237,0.5225180375,1,KH2013:KH.C10.60_CLDN1/18/2/5/8
KH2013:KH.C10.600,0.2147211666,2.2647915322,0.6337631447,1,KH2013:KH.C10.600
KH2013:KH.C10.601,0.0541604781,5.8210062716,0.7872970752,1,NOC3L
KH2013:KH.C10.602,0.2076597676,3.1703128538,0.592492464,1,KH2013:KH.C10.602_QDR1/2/3
KH2013:KH.C10.603,-0.1958604295,4.6480881786,0.4339228365,1,DYSB
KH2013:KH.C10.604,0.2418502162,6.3159661427,0.1652125444,1,HBL-1
KH2013:KH.C10.605,-0.0080477551,5.6584269315,0.9624761572,1,PCNT
KH2013:KH.C10.606,0.1286273234,5.1164952546,0.5899906455,1,LRRC8A
KH2013:KH.C10.607,0.1778716224,4.4733516803,0.5969966205,1,C12ORF55
KH2013:KH.C10.608,0.2682543437,4.6724989834,0.2770679136,1,KH2013:KH.C10.608
KH2013:KH.C10.609,0.0671335234,1.9495887064,0.9499710722,1,KH2013:KH.C10.609_R05H10.1/7
KH2013:KH.C10.61,-0.0347003905,7.4811366208,0.8666942065,1,DYRK1A
KH2013:KH.C10.610,0.1559740697,6.3333145269,0.4606931893,1,MED13
KH2013:KH.C10.611,0.4292966693,1.4964088891,0.5292079066,1,KH2013:KH.C10.611
KH2013:KH.C10.612,0.0671127326,5.2974613054,0.7762608775,1,CCDC93
KH2013:KH.C10.613,-0.0664072223,3.3288910303,0.8548306069,1,CG5195
KH2013:KH.C10.614,-0.3175870247,4.7276394948,0.2201811453,1,UBE2J2
KH2013:KH.C10.615,0.0308066278,4.7346751715,0.9462552109,1,KH2013:KH.C10.615_SUGP1
KH2013:KH.C10.616,-1.2855574974,-0.0247974761,0.2075115432,1,KH2013:KH.C10.616
KH2013:KH.C10.617,1.1542524798,0.0044109826,0.5967338988,1,KH2013:KH.C10.617_HMCN1
KH2013:KH.C10.618,-2.5068815534,0.4382268116,0.0348200041,1,IL20RA
KH2013:KH.C10.619,-4.0488745807,-0.9594500758,0.2834553565,1,KH2013:KH.C10.619_TRPC4/5
KH2013:KH.C10.62,3.7858806428,-1.0997198612,0.5225180375,1,KH2013:KH.C10.62
KH2013:KH.C10.620,0.277317043,2.7907275172,0.5380694139,1,TMEM30A
KH2013:KH.C10.622,-4.5190078875,-0.5171395134,0.0817576559,1,KH2013:KH.C10.622
KH2013:KH.C10.623,-0.4095646165,1.834988946,0.5213076584,1,KH2013:KH.C10.623
KH2013:KH.C10.624,0.1455272891,5.9714593435,0.4637669352,1,KH2013:KH.C10.624_MSH2
KH2013:KH.C10.625,0,-1.5202957475,1,1,KH2013:KH.C10.625
KH2013:KH.C10.626,0,-1.5202957475,1,1,KH2013:KH.C10.626
KH2013:KH.C10.627,0.3959641124,1.605331919,0.4847001321,1,KH2013:KH.C10.627
KH2013:KH.C10.63,-1.9217700901,-1.3025738132,1,1,KH2013:KH.C10.63_ARF1/3
KH2013:KH.C10.64,0.9530018897,2.3817464854,0.0313876064,1,Y71A12B.11
KH2013:KH.C10.65,0.099614488,3.7713404408,0.8068214832,1,WSB1/2
KH2013:KH.C10.66,-0.1430275765,6.5761073716,0.4206297631,1,RBX1
KH2013:KH.C10.67,-0.2601067319,5.0285749113,0.3888335291,1,KH2013:KH.C10.67
KH2013:KH.C10.68,-2.9801222051,-1.097858266,0.5225180375,1,ALOX12/15/5/8
KH2013:KH.C10.69,0.4701679141,3.0359572228,0.1754112634,1,F57B9.1
KH2013:KH.C10.7,0.226468077,1.6881209481,0.8488536441,1,TFPT
KH2013:KH.C10.70,-0.1708497998,1.7015557151,0.7410379455,1,MTHFR
KH2013:KH.C10.71,-2.8952280182,0.6354838703,0.0440207614,1,PDK-1
KH2013:KH.C10.72,-0.0824410089,7.2613685853,0.6187833972,1,ZFP318
KH2013:KH.C10.73,0.1024072857,6.6443437514,0.5838168836,1,SLC25A3
KH2013:KH.C10.74,0.1073982458,3.9943400801,0.8267296593,1,ADORA2B
KH2013:KH.C10.75,0.2438674347,3.2042328576,0.5898377925,1,EFCAB1
KH2013:KH.C10.76,-1.9217700901,-1.4089757191,1,1,KH2013:KH.C10.76
KH2013:KH.C10.77,0.0645443257,4.70697388,0.7976338191,1,C6ORF120
KH2013:KH.C10.78,-0.1630044594,8.9470672255,0.3631833202,1,KDELR/2
KH2013:KH.C10.79,-0.0112492118,5.5577077262,0.9872579216,1,SLC25A46
KH2013:KH.C10.8,-0.377911443,4.093896604,0.2711640827,1,F35D2.3
KH2013:KH.C10.80,-0.1684851378,3.2885748729,0.6449068258,1,KH2013:KH.C10.80_VDR
KH2013:KH.C10.81,0.0549679198,7.5822251964,0.7409735278,1,PPP2R5D
KH2013:KH.C10.82,-0.8765684922,1.7411185111,0.1507273102,1,C14ORF45
KH2013:KH.C10.83,0.1281879666,7.1355952019,0.4557640032,1,KH2013:KH.C10.83
KH2013:KH.C10.84,0.0335115075,5.9618176985,0.848143815,1,NDUFS2
