counts	countsheart15.promoter500	countsheart15.promoter1k	countsheart15.TSS	countsheart15.five_prime_utr	countsheart15.CDS	countsheart15.intron	countsheart15.TTS	countsheart15.three_prime_utr	countsheart15.intergenic	countsheart15.TSC	countsheart15.genome	countsasm15.promoter500	countsasm15.promoter1k	countsasm15.TSS	countsasm15.five_prime_utr	countsasm15.CDS	countsasm15.intron	countsasm15.TTS	countsasm15.three_prime_utr	countsasm15.intergenic	countsasm15.TSC	countsasm15.genome	log2OddsRatioheart15.promoter500	log2OddsRatioheart15.promoter1k	log2OddsRatioheart15.TSS	log2OddsRatioheart15.five_prime_utr	log2OddsRatioheart15.CDS	log2OddsRatioheart15.intron	log2OddsRatioheart15.TTS	log2OddsRatioheart15.three_prime_utr	log2OddsRatioheart15.intergenic	log2OddsRatioheart15.TSC	log2OddsRatioheart15.genome	log2OddsRatioasm15.promoter500	log2OddsRatioasm15.promoter1k	log2OddsRatioasm15.TSS	log2OddsRatioasm15.five_prime_utr	log2OddsRatioasm15.CDS	log2OddsRatioasm15.intron	log2OddsRatioasm15.TTS	log2OddsRatioasm15.three_prime_utr	log2OddsRatioasm15.intergenic	log2OddsRatioasm15.TSC	log2OddsRatioasm15.genome	pheart15.promoter500	pheart15.promoter1k	pheart15.TSS	pheart15.five_prime_utr	pheart15.CDS	pheart15.intron	pheart15.TTS	pheart15.three_prime_utr	pheart15.intergenic	pheart15.TSC	pheart15.genome	pasm15.promoter500	pasm15.promoter1k	pasm15.TSS	pasm15.five_prime_utr	pasm15.CDS	pasm15.intron	pasm15.TTS	pasm15.three_prime_utr	pasm15.intergenic	pasm15.TSC	pasm15.genome	fdrheart15.promoter500	fdrheart15.promoter1k	fdrheart15.TSS	fdrheart15.five_prime_utr	fdrheart15.CDS	fdrheart15.intron	fdrheart15.TTS	fdrheart15.three_prime_utr	fdrheart15.intergenic	fdrheart15.TSC	fdrheart15.genome	fdrasm15.promoter500	fdrasm15.promoter1k	fdrasm15.TSS	fdrasm15.five_prime_utr	fdrasm15.CDS	fdrasm15.intron	fdrasm15.TTS	fdrasm15.three_prime_utr	fdrasm15.intergenic	fdrasm15.TSC	fdrasm15.genome
FOXC2_f1	1946	1	2	1	1	1	2	0	0	4	0	8	3	2	2	1	0	2	1	1	2	1	6	0.0433303561753697	0.89132726273032	0.476289763451476	0.274655902281825	-0.559334146279245	-0.430600832157043	-Inf	-Inf	0.940236863211266	-Inf	0.431895644093023	-0.735760713663513	-0.996198008011268	-0.576821573008087	-1.084425191023	-Inf	-1.77163774999211	-0.62804689636326	-0.10867273726968	-0.77163774999211	0.0433303561753697	-1.37837087338448	0.628026595829385	0.305401212004509	0.523673895992424	0.571569185484708	0.773177595535976	0.751755137030724	1	1	0.168071973075306	1	0.253625155634205	0.873853351315205	0.90659749537047	0.79861789761584	0.879939292107136	1	0.991096667681466	0.788654954431635	0.665433574290164	0.854224433808288	0.628026595829385	0.998015371933626	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXD3_f1	3085	4	3	3	3	3	6	2	2	3	2	10	16	6	12	8	3	11	3	2	7	3	26	1.51782356135353	0.829767567668271	1.51782356135353	1.29543114001708	0.402346343933595	0.538001443291161	1.78085796718732	1.51782356135353	-0.194894486565998	3.10278606207469	0.0759860027309714	1.12550613857477	-0.0537184236053041	1.49792400391583	1.40234634393359	-1.34567443874161	0.0623717936287787	0.330196558177759	0.244805066947115	0.418287887802616	1.04389237302112	0.109738822716454	0.0652696585650791	0.256761854718297	0.105708061995771	0.142862955313528	0.408939107564292	0.248853562540141	0.138549358389013	0.177980612220734	0.670004641044068	0.0391125054871347	0.482124135687351	0.00515998862013202	0.59373786934368	0.00234904067731074	0.016573189245501	0.980208694178094	0.488746201605905	0.438631269117432	0.514554138162657	0.28518239265324	0.197790581335682	0.381671812245828	0.685657997284913	0.880790666185551	1	1	1	1	1	1	1	1	1	0.789121441129428	1	0.42439334903414	0.80084058120762	1	1	1	1	1	1	1
FOXF1_f1	3270	6	4	3	5	2	8	3	2	3	2	13	14	8	9	8	2	12	2	1	9	5	27	2.13925264275287	1.20636683861141	1.42875925994785	2.08772234211279	-0.308206334218352	0.905197303890841	2.42875925994785	1.42875925994785	-0.283958787971675	3.01372176066901	0.39223338392274	0.821076682726614	0.299476243002888	0.935719248667737	1.31328204252792	-2.03067235868944	0.106831165060492	-0.37859566210975	-0.893168834939508	0.724215143474026	1.81208789949936	0.0786112914130336	0.00484492138878403	0.113582248862587	0.120489567493669	0.011244233900448	0.711267530068686	0.0793582091195874	0.0292854022416288	0.194870157887908	0.708492163665353	0.0435511906955344	0.210709227650212	0.0381081322168509	0.338155249188091	0.0593025612446382	0.0226617064527526	0.997053420647177	0.444508632616254	0.735161506149629	0.844733170861629	0.112627840897982	0.021451981288118	0.419969481735549	0.292552983428078	0.641429237137833	1	1	1	1	1	1	1	1	1	0.974234252062616	1	1	0.80084058120762	1	1	1	1	1	1	1
FOXF2_f1	2869	1	1	1	1	1	3	2	1	7	0	10	12	9	8	6	3	8	4	3	8	2	25	-0.54151175714042	-0.740820565363827	-0.108552349864314	-0.310186211033964	-1.14417625959504	-0.411115119884745	1.89144765013569	0.512936026881956	1.23937095355599	-Inf	0.186575685679333	0.77597043271575	0.682861028324269	0.946589204328147	1.04345074358074	-1.23508475579325	-0.310186211033964	0.891447650135686	0.990983323686601	0.737642314056651	0.512936026881956	0.160264408563486	0.770186939843822	0.81374163404034	0.668058367447852	0.716451771747365	0.889861478526734	0.760608807939141	0.122912880931109	0.520566609242922	0.0384553028608267	1	0.392095301434391	0.0608335057578543	0.12506478715026	0.0691841006971114	0.0855427430831941	0.970111404422215	0.770680200118166	0.186579290190082	0.209993587051219	0.123645073786623	0.423130077256574	0.323098503900357	1	1	1	1	1	1	1	1	1	1	1	0.974234252062616	1	1	1	1	1	1	1	1	1	1
FOXI1_f1	1577	0	0	0	0	2	3	1	2	2	0	5	4	2	1	1	2	1	0	0	0	1	6	-Inf	-Inf	-Inf	-Inf	0.789417657817069	0.486854887796638	1.65191413406713	2.52638325198328	0.204455157095913	-Inf	0.0409564248130334	0.00282129592626248	-0.683070113645674	-1.28097167007433	-0.77129729665741	-0.933048366654022	-2.46608307533132	-Inf	-Inf	-Inf	0.356458250540963	-1.06524297901889	1	1	1	1	0.331382723314835	0.368504519732332	0.289832273960282	0.0574766153557234	0.523394565188927	1	0.537781709375693	0.568060532700721	0.830159253198578	0.911601641700632	0.819498075397592	0.893509208633619	0.99585146395725	1	1	1	0.550090348341151	0.985235155843216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXJ2_f1	3181	4	3	3	4	1	6	3	2	3	2	9	12	8	8	6	1	9	4	1	10	4	27	1.47099837281282	0.782942379127556	1.47099837281282	1.73403277864661	-1.30159113108411	0.491176254750446	2.47099837281282	1.47099837281282	-0.241719675106713	3.05596087353397	-0.131666129641799	0.618555561226674	0.34171535586785	0.789174332839071	0.88603587209166	-2.99932156196722	-0.289813963307758	0.73403277864661	-0.850929722074546	0.934945472572606	1.47099837281282	0.120850404277995	0.0714176901758541	0.27176972758688	0.113279727511021	0.0442245255241733	0.913969638888989	0.271225287007813	0.0272535604414234	0.186710645526292	0.690408282121189	0.0413913129552858	0.652056971916797	0.109160212530361	0.311228486929696	0.10894308086766	0.123707690352148	0.999603579423913	0.766151900296033	0.238117516012742	0.836412179454417	0.0484414394296818	0.0714176901758541	0.364330519807653	0.685657997284913	0.882123522572933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXJ3_f2	3348	4	3	3	3	2	6	1	1	4	1	12	14	5	8	5	6	15	4	3	8	3	32	1.39261834615265	0.704562352467394	1.39261834615265	1.17022592481621	-0.344347248013553	0.412796228090284	0.518149228236512	0.277141128732718	0.119599851746238	1.65565275198645	0.231626469480349	0.784935768931414	-0.455378560402297	0.710794306178908	0.518149228236512	-0.437456652405034	0.416865892399331	0.655652751986447	0.755188425537362	0.501847415907412	0.918687157820241	0.305155504902314	0.0828156672052652	0.298139289582139	0.126953267367819	0.169944340231005	0.723677484036398	0.311277627567441	0.522227213721116	0.577573235084004	0.51058642253029	0.30877481513341	0.33824463766396	0.0449136212297684	0.811239669040265	0.134557731059244	0.287392601105759	0.817349435740065	0.1746856068668	0.267075456693339	0.281538657367004	0.222447826106085	0.232401380022926	0.145489000584765	0.690555255773135	0.906432147983592	1	1	1	1	1	1	1	1	1	0.974234252062616	1	1	1	1	1	1	1	1	1	1
FOXJ3_si	3412	3	2	3	5	2	6	1	0	4	1	11	11	9	6	5	4	11	3	3	8	3	26	0.889617331710986	0.0416204251560354	1.3635485200434	2.02251160220833	-0.373417074122808	0.383726401981028	0.489079402127257	-Inf	0.0905300256369821	1.62658292587719	0.0680926365172264	0.374519637864401	0.417996304065774	0.229692773308607	0.489079402127257	-1.0738567922639	-0.0919032476813541	0.175921516867626	0.726118599428106	0.472777589798156	0.889617331710986	-0.044536218593679	0.241013181799515	0.587672729843518	0.132354485871802	0.0133516350366754	0.733533040984824	0.326920245205002	0.529138750128022	1	0.525742563491237	0.313792430308906	0.484305833695438	0.246906495932878	0.249833821763208	0.414859732692211	0.300860758533438	0.965945957688589	0.624456334539572	0.505910135552664	0.291345299644713	0.237529171774373	0.241013181799515	0.589415040620088	0.998084064709988	0.962291902039838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXM1_f1	3080	4	2	3	3	1	6	1	0	3	1	9	8	2	7	4	4	7	3	1	5	2	15	1.52029978385672	0.198371688969353	1.52029978385672	1.29790736252027	-1.25228972004021	0.540477665794346	0.645830665940575	-Inf	-0.192418264062813	1.78333418969051	-0.0823647185978997	0.0391730941200991	-1.68915358177223	0.627214987773227	0.297907362520267	-0.917105528450583	-0.618764253880836	0.332672780680944	-0.801628311030647	-0.0963715765917789	0.40482256643678	-0.719166150838674	0.0649576262014948	0.530848519194256	0.105319693943549	0.142364082613262	0.906792307155983	0.247703897155554	0.492263161273804	1	0.668916404006715	0.287430159791485	0.613666805625926	0.521790895424013	0.987260147725255	0.18567179748343	0.420331678986584	0.940383037791682	0.90727999430866	0.43757701803435	0.826446242469007	0.621115864449792	0.459705519838174	0.984230162929127	0.685657997284913	0.907633745751693	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXP2_si	3159	3	2	2	2	4	5	1	3	3	0	9	10	10	4	4	7	8	2	2	6	2	27	1.00767937912483	0.159682472569883	0.818645554734816	0.607141449541104	0.818645554734816	0.218576161623451	0.607141449541104	2.19210395026226	-0.231107480462284	-Inf	-0.12105393499737	0.34410704370731	0.702000635882545	-0.273276934706223	0.259218146120797	-0.11475669653616	-0.456988887878612	-0.325744354600359	0.208592073050829	0.143740928700861	0.366133350037309	0.131462598922425	0.207388513012025	0.544811792512084	0.332988701188492	0.39493445895993	0.210097769264028	0.438532972587443	0.501270101484518	0.0407268358272279	0.685814809339115	1	0.643875735269753	0.279199893229455	0.104807310672632	0.711922315361386	0.439518596292171	0.634571764442184	0.852359622540255	0.717167552298776	0.527530998729438	0.467097052920955	0.473083916214849	0.35081215226671	0.998084064709988	0.919691987675201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXQ1_f1	2421	1	1	0	2	2	4	1	1	1	0	5	13	8	10	5	6	10	2	1	8	2	26	-0.284473479599081	-0.483782287822487	-Inf	1.01098240392709	0.148485927677026	0.280589463684371	1.01098240392709	0.769974304423296	-1.4603233149985	-Inf	-0.59997530532701	1.15962648528223	0.756168504898266	1.56352342695587	1.01098240392709	0.0553765232855443	0.284547477253054	0.0780965997856275	-0.436476573044131	0.99468059159799	0.769974304423296	0.477366783206155	0.709374511376554	0.756418266698933	1	0.277683930543476	0.546366001075033	0.426455815638858	0.411110645394964	0.460860568670755	0.93524117726476	1	0.871523386135868	0.00871362447226651	0.115988524491359	0.00361925650851489	0.116594542915649	0.522025586109684	0.317371164288676	0.571751617137453	0.745423983237173	0.0586739677914279	0.342107805757709	0.0676573801577904	1	1	1	1	1	1	1	1	1	1	1	0.808600229338858	1	0.490409256903767	1	1	1	1	1	1	1	1
GABPA_f1	1089	0	2	0	0	0	1	0	0	0	0	2	3	4	3	3	2	4	1	1	1	2	9	-Inf	1.75149139444179	-Inf	-Inf	-Inf	-0.58954552339328	-Inf	-Inf	-Inf	-Inf	-0.759470524835592	0.124403418047955	0.89019766527338	0.885792486153378	1.41045447660672	-0.386012129308147	0.103793138372669	0.232117235348208	0.751491394441788	-0.92658051067085	1.95794227190921	0.0767629324035201	1	0.127659096082436	1	1	1	0.779246684757312	1	1	1	1	0.85152809877439	0.522243421888737	0.177724151133343	0.228732096657937	0.111148158415881	0.736322648013166	0.513354112012399	0.578107983266348	0.455537211553199	0.850945698084491	0.102236073310928	0.483773156329737	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GATA1_si	867	2	2	1	0	1	1	0	0	2	0	5	2	3	2	1	1	2	0	0	4	0	7	2.2926537429245	2.08620286545708	1.67116536617823	-Inf	0.635541456447511	-0.254834052377991	-Inf	-Inf	1.08620286545708	-Inf	0.922704133174196	-0.136189555879372	0.796696248262091	0.61805402971867	0.110450411703753	-1.0621889744356	-0.576762147265354	-Inf	-Inf	1.45393464995756	-Inf	0.0422251683964736	0.0692605098205675	0.0873328267434496	0.279058305337567	1	0.480307274482312	0.698904128838679	1	1	0.248785240662705	1	0.131434590557716	0.64683619506339	0.254540056491785	0.379024516008799	0.607483384354452	0.876306881767666	0.798835534414038	1	1	0.0639291275578013	1	0.521701042617794	0.685657997284913	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GATA3_si	643	1	0	1	0	1	1	0	0	0	0	2	2	2	2	1	1	2	0	0	3	0	6	1.67525935449898	-Inf	2.10821876177509	-Inf	1.07259485204437	0.182219343218867	-Inf	-Inf	-Inf	-Inf	0.0122943417765544	0.300863839717486	0.635730990312346	1.05510742531553	0.547503807300611	-0.625135578838737	-0.139708751668496	-Inf	-Inf	1.46052050570597	-Inf	0.253558124939129	0.275965567534328	1	0.215078873448184	1	0.383955038211043	0.588690959516735	1	1	1	1	0.591393346975135	0.485425882767842	0.372250987530321	0.254761328622863	0.499507291431261	0.78708376570405	0.647867717408305	1	1	0.10080357708317	1	0.391830326428595	0.998084064709988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GATA4_f1	1159	1	1	1	1	1	1	0	0	1	0	3	3	1	1	1	0	1	0	0	4	0	7	0.811780582242996	0.612471774019589	1.2447399895191	1.04310612834945	0.20911607978838	-0.681259429037121	-Inf	-Inf	-0.364069253156422	-Inf	-0.257760351010081	0.0326895124041129	-1.24068683765114	-0.825649338372296	-0.315974964955377	-Inf	-2.01076074362928	-Inf	-Inf	1.02750927329843	-Inf	-0.384200208262656	0.442767992720423	0.487439626189604	0.355030682249948	0.394206702053599	0.584083632079176	0.799879963494752	1	1	0.726171346563443	1	0.696130455007191	0.564403889379265	0.905748517829117	0.830705934610129	0.714481305476394	1	0.981971727137244	1	1	0.141603839366093	1	0.805371858183146	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GATA5_f1	739	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	2	0	4	1.47200370496226	1.27269489673885	1.90496311223837	1.70332925106872	0.869339202507644	-0.0210363063178576	-Inf	-Inf	-Inf	-Inf	-1.19937354757637	-0.912660145273066	-Inf	-0.165426215653032	-Inf	-Inf	-1.35053762091002	-Inf	-Inf	0.65703559879478	-Inf	-0.541293117651198	0.310265749938565	0.345921741717432	0.243134086540842	0.272668803665681	0.427214162763924	0.640101804696438	1	1	1	1	0.899542066429317	0.848278258106599	1	0.676381567200008	1	1	0.921983548480828	1	1	0.366099276607944	1	0.832657752460445	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GATA6_f2	2103	1	2	1	2	3	5	0	1	3	0	9	1	3	1	1	2	5	3	1	5	0	12	-0.072796207355702	0.775200699199248	0.360163199920404	1.22265967617047	0.981651576666675	0.834094388252817	-Inf	0.981651576666675	0.384410746167082	-Inf	0.494464291631995	-2.45746005759103	-0.514305917995737	-1.71022612797099	-1.20055175455407	-1.36230282455069	-0.542875070192508	0.909501790910839	-0.224799300800752	0.480457433638116	-Inf	-0.474413190872224	0.657081363364787	0.338667808467214	0.55185815525654	0.22669121538495	0.207938792264344	0.162508352227522	1	0.414367572034505	0.412138915047121	1	0.203053808830991	0.995631739175648	0.800382378473571	0.961252712700104	0.899146481948245	0.96300972358557	0.849908584335266	0.227717458532551	0.694243218048886	0.299184087365906	1	0.901092380921886	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HES1_f1	1758	2	2	1	1	2	3	1	1	1	0	5	3	1	1	1	4	5	1	2	2	1	10	1.24935546089382	1.04290458342639	0.62786708414755	0.426233222977899	0.62786708414755	0.325304314127119	1.49036356039761	1.24935546089382	-0.980942158527974	-Inf	-0.120594148856486	-0.584183392967439	-1.85755974302269	-1.44252224374385	-0.932847870326929	-0.0725726339935423	-0.275171185965362	-0.476469575667186	1.09181418390734	-0.620060429296036	0.194907676871443	-0.476469575667186	0.218562002376395	0.265313310998004	0.487701991493717	0.534395807775132	0.380776278335733	0.435559905993073	0.317619690098747	0.359733578428516	0.861298385057944	1	0.634194346041661	0.825634498203241	0.9727321461571	0.933384374491977	0.852167009855258	0.608381870142524	0.722045625966319	0.75381932324398	0.25359533978958	0.811729686543423	0.59010528005728	0.885123797959918	0.998084064709988	0.882123522572933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HEY2_f1	1544	1	0	0	0	0	1	0	0	1	0	3	2	2	0	1	1	4	1	0	3	1	10	0.387841243967396	-Inf	-Inf	-Inf	-Inf	-1.10519876731272	-Inf	-Inf	-0.788008591432021	-Inf	-0.681699689285681	-0.986554270814101	-0.651687120219241	-Inf	-0.739914303230976	-1.91255368937032	-0.411860105546773	-0.283536008571233	-Inf	0.173102395174383	0.387841243967396	-0.283536008571233	0.542399770338945	1	1	1	1	0.883607992155433	1	1	0.822993887249299	1	0.857959194784974	0.904947399417208	0.821124018860547	1	0.812819812892542	0.976361247771931	0.777206519222285	0.707314536388163	1	0.501480237007987	0.542399770338945	0.771977347961314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HIF1A_si	1188	0	1	0	0	0	0	0	0	1	0	2	3	1	3	2	1	4	0	1	3	4	8	-Inf	0.576055653831369	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.400485373344642	-Inf	-0.887600550667654	-0.00372660778410698	-1.27710295783936	0.757662460321317	0.672270969090672	-1.52503047128295	-0.0243368874593932	-Inf	0.623361368609726	0.560625613261763	2.94528946349709	-0.224635537945224	1	0.496030700355594	1	1	1	1	1	1	0.734996311451676	1	0.88352155095469	0.581203401985767	0.911213624778535	0.268832653492472	0.363878825795331	0.943419102497178	0.581975911523346	1	0.485119371457313	0.338223507962931	0.00273370142943827	0.715840884850729	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HLF_si	1870	0	0	0	0	1	2	0	0	3	0	5	5	7	4	1	5	4	2	0	2	0	13	-Inf	-Inf	-Inf	-Inf	-0.499837066668008	-0.371103752545806	-Inf	-Inf	0.56003438930939	-Inf	-0.212674389941323	0.0816109498769107	0.93714940544448	0.51786493506545	-1.02492811141177	0.168415777414183	-0.696873913727562	0.465397515171315	-Inf	-0.712140670380873	-Inf	-0.179937603529323	1	1	1	1	0.75940808079589	0.731632315836014	1	1	0.34175125515442	1	0.68736257783954	0.514152758174558	0.0841757427505954	0.314909135250994	0.869391516181436	0.463315391938225	0.885725538389095	0.433777225819441	1	0.8382042375521	1	0.709017676064126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HNF1A_f1	1079	0	1	0	0	0	1	0	0	3	0	4	3	1	1	0	2	2	0	0	0	0	6	-Inf	0.717757048469978	-Inf	-Inf	-Inf	-0.575974154586732	-Inf	-Inf	1.37427281021617	-Inf	0.271073922574669	0.137974786854502	-1.13540156320075	-0.720364063921907	-Inf	-0.3724407605016	-0.897902249474095	-Inf	-Inf	-Inf	-Inf	-0.50463537286647	1	0.462998084942967	1	1	1	0.776132578129426	1	1	0.117124158629788	1	0.426642097333278	0.51604377114929	0.888882890529677	0.808395480293871	1	0.731650910619091	0.886012189291995	1	1	1	1	0.85128794907481	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HNF1B_f1	1046	1	1	1	1	0	2	0	0	1	0	3	3	1	1	0	3	3	1	0	0	0	8	0.962743054392707	0.7634342461693	1.39570246166881	1.19406860049916	-Inf	0.488811866060295	-Inf	-Inf	-0.213106781006711	-Inf	-0.10679787886037	0.183651984553825	-1.08972436550143	-0.674686866222584	-Inf	0.269170055739882	-0.259649366943741	0.291365801854078	-Inf	-Inf	-Inf	-0.0372569456072929	0.409755897058472	0.452590323497645	0.326582243918966	0.363573159856404	1	0.422009703072129	1	1	0.688940534185415	1	0.628313576968763	0.495291791574651	0.881083702616974	0.798367463362134	1	0.457260289608874	0.696928477223908	0.563342657206798	1	1	1	0.577504613710394	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HNF4A_f1	1092	1	2	0	0	1	0	0	0	2	0	5	5	6	3	2	2	2	1	0	2	1	9	0.899446892511704	1.74744379906665	-Inf	-Inf	0.296782390057089	-Inf	-Inf	-Inf	0.747443799066654	-Inf	0.583945066783774	0.878230406602008	1.49782990899518	0.881744890778245	0.7963533995476	-0.390059724683281	-0.915521213655775	0.228069639973075	-Inf	0.0844787863442247	0.899446892511704	0.0727153370283868	0.423415908638226	0.128231594960595	1	1	0.562227226595712	1	1	1	0.340689294001665	1	0.248557651341939	0.14472743395024	0.0234787276273339	0.22993041210705	0.326444173902303	0.73771072110463	0.890019341913304	0.579119714290068	1	0.565677059805008	0.423415908638226	0.487043449509931	0.998084064709988	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HNF4G_f1	1009	1	4	1	1	2	2	1	1	2	0	7	4	5	2	1	1	2	2	1	3	0	8	1.01566917023516	2.96320175034102	1.44862857751126	1.24699471634161	1.44862857751126	0.541737981902745	2.31112505376133	2.07011695425753	0.863666076790107	-Inf	1.2028721631093	0.662032215620456	1.33759726512252	0.3955172410517	-0.112086376963216	-1.28472576310256	-0.799298935932323	1.37823924961986	0.863666076790107	0.800930321442144	-Inf	0.0156691702351565	0.398542555870677	0.00250711911357284	0.3170103707432	0.35322403408039	0.174482267743804	0.404327174297019	0.195757252752596	0.224438291016176	0.306969414015003	1	0.037767713825501	0.25310772563042	0.0538087631662834	0.453573763407936	0.663696530432346	0.912435415594283	0.862032472186814	0.187434131109552	0.430437107233131	0.253990929338981	1	0.536807342279512	0.998084064709988	0.224015855848384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HNF6_f1	1119	0	1	0	0	0	2	0	0	1	0	3	2	4	1	1	2	2	0	0	1	1	8	-Inf	0.664192472457588	-Inf	-Inf	-Inf	0.389570092348583	-Inf	-Inf	-0.312348554718423	-Inf	-0.206039652572082	-0.510894234100503	0.850204458067537	-0.773928639934297	-0.264254266517378	-0.42600533651399	-0.951466825486484	-Inf	-Inf	-0.966573717876693	0.863501280680995	-0.136498719319005	1	0.475356722510413	1	1	1	0.456105667372513	1	1	0.713522859127833	1	0.673245141338178	0.777921429495148	0.189763180145312	0.819891781857954	0.701727873252309	0.749927394889615	0.897929510355067	1	1	0.858635471084181	0.431291222877117	0.652535119038386	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HXA10_f1	1028	3	4	1	1	1	2	0	0	1	0	6	1	0	0	0	0	1	0	0	2	0	4	2.68425115475307	2.93578992174903	1.42121674891927	1.21958288774962	0.385592839188553	0.514326153310756	-Inf	-Inf	-0.18759249375625	-Inf	0.94440305205374	-1.39640650859216	-Inf	-Inf	-Inf	-Inf	-1.83428398422911	-Inf	-Inf	0.173289235475689	-Inf	-1.02503948097029	0.0142977984716791	0.00268129345478207	0.321941727031919	0.358558431584792	0.540304511597715	0.413439212591953	1	1	0.682567017823401	1	0.099874226069266	0.927922560406822	1	1	1	1	0.971495109868265	1	1	0.532882231130189	1	0.961230108799126	0.553529055117863	0.224015855848384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HXA1_f1	795	0	0	0	0	1	2	1	1	1	0	3	1	1	1	1	0	1	0	0	1	1	2	-Inf	-Inf	-Inf	-Inf	0.76249835673264	0.891231670854843	2.66061874271343	2.41961064320963	0.189313023787837	-Inf	0.295621925934178	-1.01950099104807	-0.687304560706881	-0.272267061428037	0.237407311988882	-Inf	-1.45737846668502	-Inf	-Inf	-0.464912139370433	1.36516285918725	-1.65473669825045	1	1	1	1	0.451063834134514	0.29806357761074	0.157446047207996	0.181166161827737	0.587508006344354	1	0.444837788518327	0.868615647415145	0.801050736639423	0.703080936744982	0.57554841150378	1	0.935785188678898	1	1	0.749895182093895	0.329544846491719	0.98653397745043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HXA5_si	882	1	1	0	0	0	0	0	0	1	0	2	2	2	0	0	0	1	1	0	0	0	4	1.21306736992	1.01375856169659	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	0.0372175345205842	-Inf	-0.449897642802428	-0.161328144861496	0.173539005733364	-Inf	-Inf	-Inf	-1.60947395595228	0.541690117381372	-Inf	-Inf	-Inf	-0.800229452693456	0.35846949903738	0.397899479467689	1	1	1	1	1	1	0.625894989232872	1	0.757925148236841	0.656090703243424	0.532336638629982	1	1	1	0.952563905630032	0.502248940627746	1	1	1	0.916424275288596	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
HXA7_f1	670	1	1	1	1	1	2	0	0	0	0	2	3	1	1	1	0	2	0	0	3	0	6	1.61521430286018	1.41590549463677	2.04817371013628	1.84653984896663	1.01254980040556	1.14128311452776	-Inf	-Inf	-Inf	-Inf	-0.0477507098622534	0.836123233021293	-0.43725311703396	-0.0222156177551158	0.487458755661803	-Inf	-0.199753803307303	-Inf	-Inf	1.40047545406716	-Inf	0.193513073300322	0.285775267215456	0.319311897912349	0.223067931035795	0.250588916665966	0.396433975342705	0.234554288395885	1	1	1	1	0.613800088340418	0.24118166576625	0.743156215293472	0.640203107590968	0.51392970136485	1	0.669943221497572	1	1	0.110449754180929	1	0.429270176740391	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
