"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","p_val_adj"
"INPP5A",0.811,0.580854671648957,0.622,0.580854671648957,0.875,0.476,NA
"CYB561D1/2",0.811,0.518912968333841,0.622,0.518912968333841,0.917,0.597,NA
"ZFHX2/3/4",0.189,-0.570152081152911,0.622,-0.570152081152911,0.208,0.759,NA
"KH2013:KH.L153.33",0.81,0.699181984123962,0.62,0.699181984123962,0.75,0.25,NA
"ATXN2",0.81,0.511368012950376,0.62,0.511368012950376,0.917,0.659,NA
"RCN2",0.19,-0.445413068036552,0.62,-0.445413068036552,0.625,0.953,NA
"SMTN",0.19,-0.668446928741607,0.62,-0.668446928741607,0.333,0.891,NA
"DMP1",0.19,-0.791057884931015,0.62,-0.791057884931015,0.25,0.776,NA
"KH2013:KH.C12.684",0.809,1.19731647964429,0.618,1.19731647964429,0.625,0.015,NA
"KH2013:KH.C3.669_FUT8",0.809,1.15626103634949,0.618,1.15626103634949,0.625,0.018,NA
"ALCAM",0.191,-0.746372863693539,0.618,-0.746372863693539,0.292,0.785,NA
"KH2013:KH.C2.872_GPA1",0.808,1.12705374473846,0.616,1.12705374473846,0.625,0.018,NA
"Ci-R1CiGC09b24;",0.192,-0.74078893147948,0.616,-0.74078893147948,0.333,0.903,NA
"KH2013:KH.L4.11",0.192,-0.917445101830624,0.616,-0.917445101830624,0.083,0.676,NA
"CAPN5",0.807,1.02519492549991,0.614,1.02519492549991,0.625,0.015,NA
"TICAM2",0.807,0.829766044924789,0.614,0.829766044924789,0.667,0.071,NA
"GDH1/3",0.193,-0.672158359697649,0.614,-0.672158359697649,0.458,0.932,NA
"KH2013:KH.C1.238",0.806,1.33192670175033,0.612,1.33192670175033,0.625,0.021,NA
"SAMD11",0.806,0.735988499454386,0.612,0.735988499454386,0.75,0.285,NA
"AKT1",0.806,0.710143850491419,0.612,0.710143850491419,0.792,0.235,NA
"KH2013:KH.C3.96_JMJD5/7",0.806,0.542652517773374,0.612,0.542652517773374,0.667,0.056,NA
"SPCS3",0.806,0.290651360035082,0.612,0.290651360035082,1,0.935,NA
"AQP1/2/4/5/6",0.194,-0.599665867171426,0.612,-0.599665867171426,0.458,0.941,NA
"SLC4A10/7/8",0.194,-0.697573571558468,0.612,-0.697573571558468,0.208,0.718,NA
"KH2013:KH.C11.482",0.194,-0.697826353267482,0.612,-0.697826353267482,0.25,0.726,NA
"KH2013:KH.S1042.1",0.804,1.42408495482694,0.608,1.42408495482694,0.625,0.029,NA
"LAMB1/2/3/4",0.196,-0.520247763500016,0.608,-0.520247763500016,0.458,0.871,NA
"KH2013:KH.C2.209_CALM1/3",0.196,-0.824730841233672,0.608,-0.824730841233672,0.167,0.703,NA
"DBT",0.803,0.762734943054752,0.606,0.762734943054752,0.833,0.626,NA
"KH2013:KH.C3.187",0.803,0.727037993602837,0.606,0.727037993602837,0.667,0.076,NA
"TPX2",0.197,-0.525081245859641,0.606,-0.525081245859641,0.542,0.947,NA
"HAND/1/2",0.197,-0.815415109000131,0.606,-0.815415109000131,0.083,0.662,NA
"TGOLN1",0.802,0.604943344939386,0.604,0.604943344939386,0.833,0.347,NA
"KH2013:KH.C2.82",0.801,0.549176495572667,0.602,0.549176495572667,0.958,0.553,NA
"CAP1/2",0.8,0.43442446176732,0.6,0.43442446176732,1,0.997,NA
"SRPK/1/2",0.2,-0.362903078430583,0.6,-0.362903078430583,0.792,0.962,NA
"ZCCHC24",0.2,-0.484305296410638,0.6,-0.484305296410638,0.583,0.932,NA
"NDFIP1/2",0.799,0.400924261272387,0.598,0.400924261272387,1,0.791,NA
"ARPC5L",0.799,0.319291146872692,0.598,0.319291146872692,1,0.906,NA
"PARVB",0.797,0.473461227898382,0.594,0.473461227898382,0.958,0.606,NA
"SRP68",0.797,0.461369493150336,0.594,0.461369493150336,0.958,0.694,NA
"KH2013:KH.L9.24_ARFGAP2/3",0.796,0.697389540677364,0.592,0.697389540677364,0.792,0.376,NA
"KH2013:KH.C7.230",0.796,0.656830046805511,0.592,0.656830046805511,0.875,0.397,NA
"RPA3",0.204,-0.640612857767759,0.592,-0.640612857767759,0.333,0.826,NA
"KH2013:KH.C9.216_PLAC8",0.204,-0.941687222940265,0.592,-0.941687222940265,0.083,0.653,NA
"MICAL1/3",0.795,0.719992698569119,0.59,0.71999269856912,0.75,0.253,NA
"KH2013:KH.C7.400",0.206,-0.492292306230774,0.588,-0.492292306230774,0.542,0.912,NA
"BAI2",0.793,1.02913970550743,0.586,1.02913970550743,0.625,0.074,NA
"KH2013:KH.L133.3",0.793,0.949380545154871,0.586,0.949380545154871,0.625,0.05,NA
"KH2013:KH.C7.784",0.793,0.909223269525695,0.586,0.909223269525695,0.625,0.068,NA
"RGS17/18/19/20",0.793,0.652609522086077,0.586,0.652609522086077,0.792,0.312,NA
"GOSR2",0.793,0.599544218506966,0.586,0.599544218506966,0.833,0.459,NA
"COL11A1/2",0.207,-0.440407897193114,0.586,-0.440407897193114,0.75,0.965,NA
"CENPC1",0.207,-0.551370318416711,0.586,-0.551370318416711,0.375,0.782,NA
"ISL1/2",0.207,-0.739554262333533,0.586,-0.739554262333533,0.25,0.688,NA
"MFSD6L",0.792,0.553165914045237,0.584,0.553165914045237,0.875,0.426,NA
"KH2013:KH.C9.606_TUBB4B",0.208,-0.467644883348421,0.584,-0.467644883348421,0.583,0.879,NA
"POLR2H",0.208,-0.535646462630682,0.584,-0.535646462630682,0.542,0.891,NA
"PRKCI",0.208,-0.671812033832268,0.584,-0.671812033832268,0.208,0.741,NA
"TCF7L1/2",0.208,-0.687140222460456,0.584,-0.687140222460456,0.25,0.806,NA
"KH2013:KH.C3.264_GPA33",0.208,-0.756991854992395,0.584,-0.756991854992395,0.125,0.7,NA
"KH2013:KH.C9.92_ADAP1",0.791,1.04741964651111,0.582,1.04741964651111,0.625,0.079,NA
"KH2013:KH.C7.748",0.791,0.845464787431593,0.582,0.845464787431593,0.667,0.129,NA
"KH2013:KH.C12.32",0.791,0.781331346246046,0.582,0.781331346246046,0.708,0.185,NA
"SLC35A2",0.791,0.567591780653872,0.582,0.567591780653872,0.875,0.718,NA
"NUCB1/2",0.791,0.498586394113939,0.582,0.498586394113938,0.958,0.603,NA
"PPWD1",0.209,-0.549333135069952,0.582,-0.549333135069952,0.417,0.8,NA
"RORB",0.209,-0.588383271734479,0.582,-0.588383271734479,0.375,0.803,NA
"BAR-1",0.79,0.746651566310141,0.58,0.746651566310141,0.708,0.176,NA
"KH2013:KH.C2.156_PGP-1/9",0.79,0.51577188048688,0.58,0.51577188048688,0.667,0.129,NA
"UBTF",0.21,-0.449593646926971,0.58,-0.449593646926971,0.583,0.921,NA
"LGALS4/8/9",0.789,0.82317188542559,0.578,0.82317188542559,0.75,0.288,NA
"EIF4E2",0.789,0.361611779772167,0.578,0.361611779772167,1,0.782,NA
"FKBP10/9",0.211,-0.484425115297547,0.578,-0.484425115297547,0.5,0.906,NA
"KH2013:KH.S775.1",0.788,1.34893851103424,0.576,1.34893851103424,0.583,0.015,NA
"KH2013:KH.S164.7",0.788,1.00381507654881,0.576,1.00381507654881,0.583,0.009,NA
"KH2013:KH.C3.899",0.788,0.959485850362637,0.576,0.959485850362637,0.625,0.091,NA
"P4HA2/3",0.788,0.958738433386814,0.576,0.958738433386814,0.583,0.012,NA
"KH2013:KH.C9.583",0.788,0.712185089731188,0.576,0.712185089731188,0.75,0.253,NA
"KH2013:KH.C8.832_KIAA2013",0.788,0.548947909133167,0.576,0.548947909133167,0.875,0.456,NA
"ATP6V1B1/2",0.788,0.362123055875706,0.576,0.362123055875706,0.958,0.785,NA
"SEC63",0.788,0.306165625136748,0.576,0.306165625136748,1,0.897,NA
"ADAMTS20",0.787,1.13176211734795,0.574,1.13176211734795,0.583,0.018,NA
"KH2013:KH.C8.304_CRG1",0.787,1.06041329163242,0.574,1.06041329163242,0.583,0.012,NA
"ECM22",0.787,0.694262820330984,0.574,0.694262820330984,0.583,0.012,NA
"KH2013:KH.C12.594",0.787,0.679768167971376,0.574,0.679768167971377,0.583,0.012,NA
"MPP5",0.213,-0.636739292027667,0.574,-0.636739292027667,0.333,0.785,NA
"RBM47",0.786,1.1019585778795,0.572,1.1019585778795,0.583,0.021,NA
"KH2013:KH.C4.578_MTNR1B",0.786,1.09987727542274,0.572,1.09987727542274,0.583,0.026,NA
"KH2013:KH.C9.379_TRPC5",0.786,0.864132421486595,0.572,0.864132421486595,0.583,0.018,NA
"SNX27",0.786,0.625092211707829,0.572,0.625092211707829,0.792,0.356,NA
"CAT",0.786,0.362861529976554,0.572,0.362861529976554,0.917,0.768,NA
"CTBP/1/2",0.214,-0.422046898006499,0.572,-0.422046898006499,0.667,0.944,NA
"KH2013:KH.C2.626_GDPD1",0.214,-0.480904867423854,0.572,-0.480904867423854,0.5,0.853,NA
"KH2013:KH.C4.506_HMCN1",0.214,-0.617165827896543,0.572,-0.617165827896543,0.667,0.906,NA
"FRS2/3",0.214,-0.694827311162391,0.572,-0.694827311162391,0.167,0.709,NA
"KH2013:KH.S1042.3",0.785,1.02689004453205,0.57,1.02689004453205,0.583,0.026,NA
"UPP1/2",0.785,0.846281530331344,0.57,0.846281530331344,0.583,0.021,NA
"KH2013:KH.C10.208",0.785,0.421807588563549,0.57,0.421807588563549,0.958,0.685,NA
"DLG1/2/3/4",0.215,-0.475904885574667,0.57,-0.475904885574667,0.542,0.882,NA
"CD151",0.215,-0.610583976998421,0.57,-0.610583976998421,0.292,0.794,NA
"NPHS1",0.215,-0.629818586701561,0.57,-0.629818586701561,0.083,0.624,NA
"KH2013:KH.S1159.1_FLI1",0.215,-0.726457322787716,0.57,-0.726457322787716,0.125,0.706,NA
"SEC14L1/5",0.784,0.566321434049532,0.568,0.566321434049532,0.875,0.532,NA
"IQGAP1/2/3",0.784,0.359737800059924,0.568,0.359737800059924,0.958,0.841,NA
"RGL/1/2/3",0.783,0.860107934250754,0.566,0.860107934250754,0.625,0.094,NA
"LCP2",0.783,0.755260782390921,0.566,0.755260782390921,0.667,0.118,NA
"APIP",0.783,0.584970500070874,0.566,0.584970500070874,0.875,0.485,NA
"GLUD1/2",0.783,0.490069395278206,0.566,0.490069395278206,1,0.809,NA
"SPCS2",0.783,0.280474663873376,0.566,0.280474663873376,1,0.938,NA
"GLT25D1/2",0.217,-0.445319008158353,0.566,-0.445319008158353,0.583,0.906,NA
"UNC5A",0.217,-0.578654727806018,0.566,-0.578654727806018,0.417,0.844,NA
"KH2013:KH.C12.419_TSPAN4/9",0.217,-0.690187989646687,0.566,-0.690187989646687,0.292,0.806,NA
"KH2013:KH.C7.66",0.782,0.771923234878058,0.564,0.771923234878058,0.708,0.226,NA
"POLR1D",0.782,0.737573070639138,0.564,0.737573070639138,0.708,0.221,NA
"ATX-1",0.782,0.675460908803332,0.564,0.675460908803332,0.792,0.332,NA
"PRCP",0.782,0.572760823440542,0.564,0.572760823440542,0.792,0.362,NA
"CDC5L",0.218,-0.4700834994522,0.564,-0.4700834994522,0.542,0.859,NA
"PRODH/2",0.218,-0.599783446670788,0.564,-0.599783446670788,0.375,0.8,NA
"FUN26",0.781,0.73663129680966,0.562,0.73663129680966,0.667,0.153,NA
"OSBPL1A",0.781,0.624854662888843,0.562,0.624854662888843,0.792,0.388,NA
"KH2013:KH.C14.53_ARFGAP2/3",0.781,0.520017661860457,0.562,0.520017661860457,0.833,0.55,NA
"ABCF2",0.781,0.462360991001518,0.562,0.462360991001518,1,0.744,NA
"TMED3/7",0.781,0.420314493916642,0.562,0.420314493916642,0.958,0.738,NA
"KH2013:KH.C11.129_SEC61G",0.781,0.337389622879426,0.562,0.337389622879426,1,0.906,NA
"KH2013:KH.L154.1_LRP5/6",0.219,-0.492855499752626,0.562,-0.492855499752626,0.25,0.776,NA
"MTTP",0.219,-0.596312321512197,0.562,-0.596312321512197,0.333,0.765,NA
"ADD1/2/3",0.219,-0.618344959139257,0.562,-0.618344959139257,0.375,0.791,NA
"SMAD1/5/9",0.219,-0.662180655328084,0.562,-0.662180655328084,0.25,0.724,NA
"PLS1/3",0.78,0.631383402072044,0.56,0.631383402072044,0.833,0.529,NA
"SEC61B",0.78,0.254618263431309,0.56,0.254618263431309,1,0.935,NA
"KH2013:KH.C1.29_EIF4EBP1",0.22,-0.858043976485565,0.56,-0.858043976485565,0.125,0.638,NA
"KH2013:KH.C2.740",0.779,0.850511596663077,0.558,0.850511596663077,0.625,0.088,NA
"CDK5R1/2",0.779,0.606753599588946,0.558,0.606753599588946,0.792,0.435,NA
"ARHGAP18/28/40",0.779,0.539469663128715,0.558,0.539469663128715,0.792,0.403,NA
"EIF2B2",0.779,0.482413418591362,0.558,0.482413418591362,0.917,0.618,NA
"RNASET2",0.779,0.432954845910387,0.558,0.432954845910387,0.958,0.697,NA
"KH2013:KH.L157.5_ATP1A1/2/3/4",0.221,-0.300476240663706,0.558,-0.300476240663706,1,0.988,NA
"C1QBP",0.221,-0.356442901227568,0.558,-0.356442901227568,0.708,0.941,NA
"SI:CH73-22O12.1",0.221,-0.471057809940206,0.558,-0.471057809940206,0.5,0.865,NA
"KH2013:KH.C2.136_AGP1/2/3",0.778,0.773041053733816,0.556,0.773041053733816,0.583,0.044,NA
"SLC36A1/2/3/4",0.778,0.566859355220471,0.556,0.566859355220471,0.833,0.432,NA
"SMYD1",0.222,-0.721626228948867,0.556,-0.721626228948867,0.208,0.765,NA
"KH2013:KH.C6.264_DAF-36",0.777,0.829746183230549,0.554,0.829746183230549,0.583,0.041,NA
"KH2013:KH.C11.716_PHGDH",0.223,-0.53317631884467,0.554,-0.53317631884467,0.417,0.847,NA
"KH2013:KH.C1.98",0.223,-0.551869933339916,0.554,-0.551869933339916,0.292,0.85,NA
"SEMA6B",0.223,-0.55220052520505,0.554,-0.55220052520505,0.25,0.747,NA
"PRICKLE1/2/3",0.223,-0.585289017264003,0.554,-0.585289017264003,0.083,0.626,NA
"FAM110C",0.223,-0.59284294681415,0.554,-0.59284294681415,0.25,0.703,NA
"KH2013:KH.C7.216",0.223,-0.835537953116428,0.554,-0.835537953116428,0.125,0.638,NA
"KH2013:KH.L9.20_PTPRA",0.776,0.926347067122255,0.552,0.926347067122255,0.625,0.165,NA
"KH2013:KH.L153.63_Y48G8AL.10",0.776,0.841127102793162,0.552,0.841127102793162,0.583,0.044,NA
"SLC10A3/5",0.776,0.754186565777504,0.552,0.754186565777504,0.667,0.176,NA
"ATP6V0D1",0.776,0.57363738481322,0.552,0.57363738481322,0.875,0.465,NA
"USP10",0.224,-0.552320715797203,0.552,-0.552320715797203,0.333,0.818,NA
"KH2013:KH.C6.155_FLRT1/2/3",0.224,-0.643748815474448,0.552,-0.643748815474448,0.292,0.715,NA
"CPSF2",0.224,-0.730586154042223,0.552,-0.730586154042223,0.083,0.609,NA
"LYSMD3/4",0.775,0.608548119292357,0.55,0.608548119292357,0.792,0.391,NA
"PAICS",0.225,-0.251300219115563,0.55,-0.251300219115563,0.917,1,NA
"PGHM-1",0.774,1.03019313004318,0.548,1.03019313004318,0.708,0.415,NA
"ARHGAP39",0.774,0.809555076237009,0.548,0.809555076237009,0.667,0.244,NA
"KIAA0232",0.774,0.511137660218046,0.548,0.511137660218046,0.875,0.465,NA
"KH2013:KH.L41.61_VIT",0.773,0.665934988430431,0.546,0.665934988430431,0.75,0.291,NA
"KH2013:KH.C10.203",0.773,0.629823620013458,0.546,0.629823620013458,0.833,0.382,NA
"NCK1/2",0.773,0.444128763383556,0.546,0.444128763383556,0.917,0.615,NA
"KH2013:KH.C3.420_IPPK",0.773,0.318960449350309,0.546,0.318960449350309,0.625,0.091,NA
"CG14073",0.227,-0.577959025959405,0.546,-0.577959025959405,0.333,0.759,NA
"KH2013:KH.L130.12_PTPRA",0.772,0.657577509899757,0.544,0.657577509899757,0.75,0.268,NA
"NOTCH1/2/3",0.228,-0.432947422742822,0.544,-0.432947422742822,0.375,0.824,NA
"KH2013:KH.C7.261_SLC6A15/17",0.228,-0.554267773240111,0.544,-0.554267773240111,0.5,0.915,NA
"ZMIZ1/2",0.228,-0.575823102549867,0.544,-0.575823102549867,0.25,0.688,NA
"PLEKHG4",0.228,-0.635346164755831,0.544,-0.635346164755831,0.208,0.668,NA
"KH2013:KH.C7.805_ID1/2/3/4",0.228,-0.68681360408033,0.544,-0.68681360408033,0.375,0.882,NA
"HLH-4",0.228,-0.819574006662764,0.544,-0.819574006662764,0.125,0.679,NA
"KH2013:KH.C7.367_NIPAL2/3",0.771,0.93486525629924,0.542,0.93486525629924,0.542,0,NA
"KH2013:KH.C4.602_RXFP1",0.771,0.896481177396707,0.542,0.896481177396707,0.583,0.059,NA
"KH2013:KH.C6.15_METTL24",0.771,0.768063234169336,0.542,0.768063234169336,0.667,0.162,NA
"KH2013:KH.C9.40_GSTO1/2",0.771,0.673649182316736,0.542,0.673649182316736,0.75,0.371,NA
"KH2013:KH.C5.258_RNF38/44",0.229,-0.447404848028691,0.542,-0.447404848028691,0.542,0.874,NA
"KH2013:KH.C12.475",0.77,1.18058638819842,0.54,1.18058638819842,0.542,0.003,NA
"PIK3CG",0.77,0.756980490835621,0.54,0.756980490835621,0.583,0.062,NA
"PLA2G15",0.77,0.659168240222701,0.54,0.659168240222701,0.75,0.279,NA
"ACTB1/2",0.77,0.306137954527615,0.54,0.306137954527615,1,0.971,NA
"KH2013:KH.C8.605_ROR/1/2",0.23,-0.523177733078212,0.54,-0.523177733078212,0.208,0.676,NA
"KH2013:KH.S489.1_ARF1/3",0.23,-0.705951776712717,0.54,-0.705951776712717,0.125,0.609,NA
"COL27A1",0.769,1.17433330420605,0.538,1.17433330420605,0.542,0.006,NA
"CLEC-19/2/20/21/22/24/25/26/27/28/29/3/31/32/33/34/35/36/37/38/39/4/43/8",0.769,0.948183394554098,0.538,0.948183394554098,0.542,0.006,NA
"ATP6V1E1/2",0.769,0.403472099075993,0.538,0.403472099075993,0.958,0.809,NA
"KH2013:KH.S529.1",0.231,-0.341370099915593,0.538,-0.341370099915593,0.833,0.929,NA
"KH2013:KH.C3.457",0.231,-0.376784653706287,0.538,-0.376784653706287,0.708,0.968,NA
"CG9486",0.768,1.06093920298436,0.536,1.06093920298436,0.542,0.009,NA
"RPGRB",0.768,1.03696789524505,0.536,1.03696789524505,0.542,0.012,NA
"KH2013:KH.C14.303_VHL",0.768,0.776490197009866,0.536,0.776490197009866,0.708,0.259,NA
"SLC35D1/2",0.768,0.741419648920113,0.536,0.741419648920113,0.708,0.259,NA
"TYRP1",0.768,0.714470288652308,0.536,0.714470288652308,0.542,0.009,NA
"KH2013:KH.C3.814_TPM1/2/3/4",0.768,0.712666999934188,0.536,0.712666999934188,0.708,0.329,NA
"KH2013:KH.L27.2",0.768,0.54995706929693,0.536,0.54995706929693,0.75,0.324,NA
"HSPD1",0.232,-0.290466208343175,0.536,-0.290466208343175,0.875,0.994,NA
"CACNB1/2",0.232,-0.591557785860577,0.536,-0.591557785860577,0.292,0.718,NA
"RASSF10A",0.232,-0.624431792623282,0.536,-0.624431792623282,0.167,0.647,NA
"KH2013:KH.C7.649_ENPP7",0.232,-0.652657714690465,0.536,-0.652657714690465,0.25,0.741,NA
"SH3BGR",0.232,-0.847585239572525,0.536,-0.847585239572525,0.125,0.606,NA
"Q58G83_CHICK",0.767,1.11043724555742,0.534,1.11043724555742,0.542,0.015,NA
"KH2013:KH.C3.545_B4GALT2",0.767,0.702114877660203,0.534,0.702114877660203,0.708,0.288,NA
"KARS",0.233,-0.434050089609971,0.534,-0.434050089609971,0.5,0.874,NA
"KH2013:KH.L4.3_PTPRK",0.233,-0.51762235110894,0.534,-0.51762235110894,0.292,0.75,NA
"PEB",0.233,-0.606865849466923,0.534,-0.606865849466923,0.208,0.694,NA
"PPIF",0.233,-0.618726450773108,0.534,-0.618726450773108,0.292,0.729,NA
"SMURF1/2",0.233,-0.655924338556696,0.534,-0.655924338556696,0.167,0.647,NA
"SMAD6/7",0.233,-0.736640680997412,0.534,-0.736640680997412,0.167,0.703,NA
"KH2013:KH.S598.6",0.766,0.83767195180897,0.532,0.83767195180897,0.583,0.074,NA
"HUNK",0.234,-0.533973949136495,0.532,-0.533973949136495,0.333,0.791,NA
"KH2013:KH.C5.161_PRMT5",0.234,-0.581643509755747,0.532,-0.581643509755747,0.333,0.726,NA
"TNS1/3",0.234,-0.599307834398447,0.532,-0.599307834398447,0.25,0.744,NA
"ARL3",0.234,-0.616143246549739,0.532,-0.616143246549739,0.292,0.718,NA
"KH2013:KH.S447.3",0.765,0.653372181829454,0.53,0.653372181829454,0.625,0.135,NA
"CPEB2/3/4",0.765,0.509595014038114,0.53,0.509595014038114,0.792,0.412,NA
"IDE",0.765,0.447997346362832,0.53,0.447997346362832,0.917,0.579,NA
"TIMP4",0.235,-0.728278376387141,0.53,-0.728278376387141,0.167,0.632,NA
"HSBP1",0.235,-0.794715649300053,0.53,-0.794715649300053,0.167,0.653,NA
"KH2013:KH.C12.399_FAR1/2",0.764,0.628187797179271,0.528,0.628187797179271,0.75,0.341,NA
"SDHA",0.764,0.414061407779807,0.528,0.414061407779807,0.875,0.571,NA
"TGFB2/3",0.236,-0.678741397451701,0.528,-0.678741397451701,0.167,0.715,NA
"KH2013:KH.C14.206_IRC24",0.236,-0.742618434485827,0.528,-0.742618434485827,0.167,0.656,NA
"PTR2",0.763,0.929414437050343,0.526,0.929414437050343,0.583,0.118,NA
"MYOF",0.763,0.77035605786452,0.526,0.77035605786452,0.625,0.153,NA
"MEX3B",0.237,-0.384909097548643,0.526,-0.384909097548643,0.667,0.947,NA
"TBCA",0.237,-0.416769995405258,0.526,-0.416769995405258,0.542,0.9,NA
"ELAC2",0.237,-0.641798576141037,0.526,-0.641798576141037,0.125,0.632,NA
"KH2013:KH.C11.721_GPR144",0.762,0.620498667356059,0.524,0.620498667356059,0.667,0.171,NA
"KH2013:KH.C4.538_SLITRK1/2/3/4/5/6",0.238,-0.479153758209354,0.524,-0.479153758209354,0.5,0.815,NA
"KH2013:KH.C8.635_CG9903",0.761,0.892530383925445,0.522,0.892530383925445,0.542,0.029,NA
"JUN",0.761,0.573239293338271,0.522,0.573239293338271,0.792,0.45,NA
"PRPF4B",0.239,-0.39219901080357,0.522,-0.39219901080357,0.625,0.871,NA
"KH2013:KH.C9.2",0.239,-0.55668357892971,0.522,-0.55668357892971,0.25,0.753,NA
"Y54G2A.4",0.76,0.519061160030771,0.52,0.519061160030771,0.833,0.512,NA
"FSCN1/2",0.76,0.456127817267362,0.52,0.456127817267362,0.958,0.685,NA
"SH3BGRL3",0.76,0.290305589924275,0.52,0.290305589924275,1,0.865,NA
"FKBP13/14/7",0.24,-0.544841915644176,0.52,-0.544841915644176,0.333,0.803,NA
"KH2013:KH.C5.77_SPTLC1",0.759,0.41572168894906,0.518,0.41572168894906,0.875,0.676,NA
"GOLGA6L1/2/4/6",0.241,-0.475673533566744,0.518,-0.475673533566744,0.208,0.735,NA
"RGS2/21/3",0.758,0.894854196032734,0.516,0.894854196032734,0.583,0.085,NA
"PLCB1/2/3",0.758,0.587654625431739,0.516,0.587654625431739,0.708,0.265,NA
"KH2013:KH.C8.44",0.242,-0.450835492280193,0.516,-0.450835492280193,0.542,0.906,NA
"KH2013:KH.C1.683_P4HA1/2",0.242,-0.48298065525023,0.516,-0.48298065525023,0.542,0.897,NA
"MRPL45",0.242,-0.499927315454006,0.516,-0.499927315454006,0.542,0.809,NA
"KH2013:KH.C3.232",0.242,-0.717337658977362,0.516,-0.717337658977362,0.208,0.685,NA
"TTC39C",0.757,0.690160846234749,0.514,0.690160846234749,0.667,0.229,NA
"UFL1",0.757,0.473158895639249,0.514,0.473158895639249,0.875,0.535,NA
"KH2013:KH.L153.21_CTSD",0.757,0.39333370039027,0.514,0.39333370039027,0.958,0.776,NA
"BCAP29/31",0.757,0.384785879114097,0.514,0.384785879114097,0.917,0.688,NA
"TMEM208",0.757,0.366256453559121,0.514,0.366256453559121,0.917,0.744,NA
"KH2013:KH.L18.101_MEGF6",0.243,-0.474346895722655,0.514,-0.474346895722655,0.208,0.706,NA
"TPST1/2",0.243,-0.487882928255863,0.514,-0.487882928255863,0.417,0.876,NA
"NAA38",0.243,-0.561926924367556,0.514,-0.561926924367556,0.417,0.759,NA
"KH2013:KH.L119.21_POLA1",0.243,-0.580116649049405,0.514,-0.580116649049405,0.458,0.803,NA
"KH2013:KH.C5.227_F56C4.4",0.244,-0.405358253033726,0.512,-0.405358253033726,0.792,0.968,NA
"KH2013:KH.C9.319_PKD2",0.244,-0.621968960187046,0.512,-0.621968960187046,0.125,0.603,NA
"LURAP1",0.245,-0.718755784696674,0.51,-0.718755784696674,0.125,0.594,NA
"KH2013:KH.C4.125_BMP2/4",0.245,-0.799016578983136,0.51,-0.799016578983136,0.167,0.597,NA
"KH2013:KH.C1.190_ATG3",0.754,0.43988058859561,0.508,0.43988058859561,0.917,0.547,NA
"COX5A",0.754,0.290011619389813,0.508,0.290011619389813,1,0.876,NA
"SESN/1/2/3",0.246,-0.514260852061777,0.508,-0.514260852061777,0.417,0.788,NA
"KH2013:KH.C4.116_CHSY1/3",0.246,-0.640980787196448,0.508,-0.640980787196448,0.083,0.574,NA
"TMEM201",0.246,-0.664045326228293,0.508,-0.664045326228293,0.125,0.603,NA
"UBE2C",0.753,0.349024112849834,0.506,0.349024112849835,0.917,0.815,NA
"KH2013:KH.L36.6_SLC2A1",0.247,-0.476280856395707,0.506,-0.476280856395707,0.5,0.844,NA
"ITGA5/8",0.247,-0.533249775161256,0.506,-0.533249775161256,0.208,0.656,NA
"KH2013:KH.C4.391_FRMD4A",0.247,-0.603877893450251,0.506,-0.603877893450251,0.25,0.671,NA
"PHLDA2/3",0.247,-0.766813966894772,0.506,-0.766813966894772,0.083,0.594,NA
"ATP6V0B",0.752,0.339560650317661,0.504,0.339560650317661,1,0.774,NA
"CHD6/7/8/9",0.248,-0.271583854270315,0.504,-0.271583854270315,0.875,0.938,NA
"TEFM",0.248,-0.523166295166718,0.504,-0.523166295166718,0.417,0.75,NA
"KH2013:KH.L154.30_ZBTB44",0.248,-0.548084487053053,0.504,-0.548084487053053,0.125,0.629,NA
"JAGN/1",0.751,0.392448279094734,0.502,0.392448279094735,0.833,0.65,NA
"KH2013:KH.L106.15_ARHGDIA",0.751,0.274890751583584,0.502,0.274890751583584,1,0.947,NA
"MCM7",0.249,-0.367536589554368,0.502,-0.367536589554368,0.667,0.918,NA
"UBE2I/2",0.249,-0.382261195509354,0.502,-0.382261195509354,0.625,0.912,NA
"Ci-Na/K-transporting",0.249,-0.485802580367229,0.502,-0.485802580367229,0.542,0.85,NA
"KH2013:KH.C1.50_CHDH",0.249,-0.520055129545602,0.502,-0.520055129545602,0.542,0.894,NA
"SORBS1/2/3",0.75,0.580510214175557,0.5,0.580510214175557,0.667,0.229,NA
