GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KH2013:KH.S1034.2,20.6824227778,0.3250393916,0.626446501,0.5188621712,0.6038568592,NA
KH2013:KH.S1034.1,7.6427612236,0.0588992548,0.6537511466,0.0900943044,0.9282122752,NA
KH2013:KH.S1035.1,59.0058350365,-0.3636053729,0.5044622053,-0.720778225,0.4710459747,0.8055392976
KH2013:KH.S1035.3,15.7912845267,-0.4508319681,0.6629590427,-0.6800298949,0.4964855321,NA
KH2013:KH.S1035.5,10.8990886763,-0.1420509266,0.6598889517,-0.2152648961,0.8295607969,NA
KH2013:KH.S1035.4,374.6804083263,0.2798508496,0.2999744356,0.9329156635,0.3508635144,0.7294573986
KH2013:KH.S1035.2,17.3278410814,-0.2554687508,0.6494070628,-0.3933877,0.6940331529,NA
KH2013:KH.S1036.2,8.5900175401,-0.4963115755,0.6619506216,-0.749771296,0.4533924592,NA
KH2013:KH.S1036.1,29.3395845242,-0.687088532,0.6390074306,-1.0752434151,0.2822657626,0.6717353713
KH2013:KH.S1039.1,274.3950010068,-0.2648033963,0.3839305797,-0.6897168662,0.4903722572,0.8162525517
KH2013:KH.S1039.2,56.8724265449,0.5611864284,0.5589052013,1.0040815995,0.3153392838,0.7014791677
KH2013:KH.S1039.5,22.6657220516,-0.9678438151,0.651095739,-1.48648464,0.1371509767,0.4894841152
KH2013:KH.S1039.6,21.7934547694,0.7231052549,0.5600922241,1.2910467664,0.1966874614,0.5740131225
KH2013:KH.S1039.3,135.0735748251,-0.2721525484,0.4906672334,-0.5546580857,0.5791285505,0.8593073018
KH2013:KH.S1039.4,75.2678804848,-1.1841359238,0.5845165168,-2.0258382607,0.0427813617,0.2696713179
KH2013:KH.S1042.2,247.0334514438,0.3394396218,0.3443359403,0.9857804024,0.3242408846,0.7079337033
KH2013:KH.S1042.4,19.5223208743,0.3423867759,0.6137438698,0.5578658993,0.5769359588,NA
KH2013:KH.S1042.3,116.3024122617,-2.4424751469,0.5220442482,-4.6786745674,2.88735287744821E-06,0.0003879021
KH2013:KH.S1042.1,2647.8396556442,-2.7513022836,0.6272777781,-4.386098758,1.15401741669539E-05,0.0012171109
KH2013:KH.S1050.1,19.3892632674,-0.0878140682,0.612539057,-0.1433607656,0.8860052674,NA
KH2013:KH.S1051.2,2.2128710134,0.358506273,0.5775508291,0.6207354486,0.5347737016,NA
KH2013:KH.S1051.1,60.6926942378,0.7855243644,0.6474135343,1.2133270665,0.2250047986,0.6106731967
KH2013:KH.S1052.2,0.262435945,-0.0295823101,0.264519936,-0.1118339529,0.9109550658,NA
KH2013:KH.S1053.2,156.567673884,-0.738759624,0.4845730174,-1.5245579044,0.1273694038,0.4719928219
KH2013:KH.S1053.1,1.9282482739,0.0887546395,0.5644788169,0.1572328966,0.875061303,NA
KH2013:KH.S1054.1,20.8754609731,-0.0955044178,0.629351052,-0.1517506286,0.8793836237,NA
KH2013:KH.S1056.1,4.7614184574,-0.1330297648,0.654471322,-0.2032629396,0.8389295208,NA
KH2013:KH.S1056.2,0.4167571498,-0.0284215784,0.2648868917,-0.1072970362,0.9145533357,NA
KH2013:KH.S1060.2,6.3441182434,0.6550859677,0.6635572962,0.9872334634,0.3235282005,NA
KH2013:KH.S1061.1,1.8992000073,-0.3215873579,0.5115755161,-0.6286214798,0.5295968945,NA
KH2013:KH.S1061.2,8.0825062977,-0.5163661037,0.6084241537,-0.8486942876,0.3960514256,NA
KH2013:KH.S1061.3,22.8290947023,-0.1753149198,0.630478131,-0.2780666151,0.7809612228,0.9445019182
KH2013:KH.S1062.2,62.3160421629,-0.7820704791,0.6149646139,-1.2717324891,0.203468183,0.5817991212
KH2013:KH.S1062.4,47.3585206554,0.8115370977,0.5480079366,1.4808856653,0.1386370435,0.4910084302
KH2013:KH.S1062.3,62.345710463,0.8187166767,0.5434024201,1.5066489336,0.1319006675,0.4806261003
KH2013:KH.S1062.1,3.2904347447,-0.2759270531,0.5739525955,-0.4807488549,0.6306950042,NA
KH2013:KH.S1064.1,5.0844573083,0.0235985753,0.6405293564,0.0368423009,0.9706107457,NA
KH2013:KH.S1065.3,5.0114310697,-0.8047446607,0.6518160066,-1.2346193597,0.2169722004,NA
KH2013:KH.S1065.1,8.9289857128,-0.1165446739,0.6634731842,-0.1756584542,0.8605622765,NA
KH2013:KH.S1065.2,685.6912847875,0.1551873962,0.3247175718,0.4779149933,0.6327107095,0.8859834169
KH2013:KH.S1066.1,98.3667040985,-0.321245844,0.4734377963,-0.6785386518,0.4974302255,0.8211673631
KH2013:KH.S1066.2,59.7538279173,-0.2512807166,0.5242121585,-0.4793492721,0.6316901751,0.8851035047
KH2013:KH.S1066.4,23.9170779403,0.4525156891,0.6216056607,0.7279787133,0.466626617,0.8029706271
KH2013:KH.S1066.3,87.5966888977,-1.2643214045,0.6344009405,-1.9929374688,0.0462682948,0.2813241954
KH2013:KH.S1066.5,354.3788594893,-0.2868022076,0.4541245579,-0.6315496544,0.5276811933,0.8351495454
KH2013:KH.S1072.1,49.1604453208,0.1864552232,0.5879971893,0.3171022355,0.7511660287,0.9321800228
KH2013:KH.S1074.2,7.959710078,-1.0203870982,0.6512266636,-1.5668693486,0.1171452335,NA
KH2013:KH.S1075.2,34.961275948,0.1104365569,0.6515283594,0.1695038371,0.8654003545,0.9673180468
KH2013:KH.S1075.1,1314.9786989619,-0.8119993817,0.5761230068,-1.4094201623,0.1587109656,0.5233005803
KH2013:KH.S1081.2,37.1970326255,0.2438501359,0.5079333617,0.4800829286,0.6311684265,0.8850050556
KH2013:KH.S1081.1,5.5267703148,0.4798260877,0.6040632732,0.7943308409,0.4270028542,NA
KH2013:KH.S1083.1,20.3380405266,-0.6225290347,0.5669373703,-1.0980560946,0.2721799956,NA
KH2013:KH.S1083.2,12.2682735838,-0.0467037101,0.6145276972,-0.0759993574,0.9394196095,NA
KH2013:KH.S1085.1,3.6242228653,0.4126552792,0.63145173,0.6535024921,0.5134323833,NA
KH2013:KH.S1089.1,679.0898498003,0.2765857083,0.2500555439,1.1060970852,0.2686845002,0.6562996937
KH2013:KH.S1089.2,3.4862124892,0.1923264117,0.6613727334,0.2907988218,0.7712051865,NA
KH2013:KH.S1090.1,187.5989875894,0.0655562941,0.381317829,0.1719203485,0.8635001489,0.9665060364
KH2013:KH.S1090.4,117.1492279098,-0.5111764071,0.5527939804,-0.9247141345,0.3551146251,0.7335655399
KH2013:KH.S1090.3,29.9780709068,-0.3911025318,0.6580693496,-0.5943181095,0.5522993685,0.8453071218
KH2013:KH.S1090.2,10.9373796666,-0.7942322959,0.6612685825,-1.2010736891,0.2297226181,NA
KH2013:KH.S1094.1,120.4566135769,-0.2450489578,0.4432861514,-0.5528008421,0.5803997918,0.859780999
KH2013:KH.S1094.2,216.0492183799,0.1370868193,0.4598455284,0.2981149338,0.765615444,0.938311282
KH2013:KH.S1095.1,2.3323646385,-0.7831750683,0.6041633315,-1.2962969241,0.1948732079,NA
KH2013:KH.S1096.1,29.3163723818,-0.8714159087,0.507135182,-1.7183108955,0.0857399231,0.3876502532
KH2013:KH.S1097.1,42.2575791288,0.4362939275,0.4990971173,0.8741663944,0.3820276443,0.7511412682
KH2013:KH.S1100.2,0.6906377705,0.1982629896,0.3692047438,0.5370001142,0.5912675351,NA
KH2013:KH.S1100.1,9.0656601691,-0.6257126375,0.6629193472,-0.9438744549,0.3452338073,NA
KH2013:KH.S1103.1,0.5564059447,0,0.2664335453,0,1,NA
KH2013:KH.S1104.5,40.637359986,0.8447787835,0.5530273866,1.5275532531,0.1266234958,0.470667836
KH2013:KH.S1104.2,22.9996625981,-0.553497124,0.6485847072,-0.8533921905,0.3934418508,0.7593079903
KH2013:KH.S1104.1,1.2378505093,-0.0494699475,0.3997529212,-0.1237513096,0.9015121847,NA
KH2013:KH.S1104.4,59.7648313991,0.9889675815,0.6206479628,1.5934436923,0.1110606906,0.4422489747
KH2013:KH.S1104.3,3.1844456576,-0.8306088659,0.6488239034,-1.2801761181,0.2004832031,NA
KH2013:KH.S1105.1,7.2727246829,-0.2910269575,0.657389607,-0.4427008799,0.657982106,NA
KH2013:KH.S1105.2,10.9612198766,-0.4346046037,0.6632306316,-0.6552842751,0.5122847432,NA
KH2013:KH.S1106.1,4.1872633054,-0.1813327041,0.6625772491,-0.2736778306,0.7843322161,NA
KH2013:KH.S1107.1,61.4511387837,-0.0037393296,0.4765021589,-0.0078474557,0.9937387005,0.9983890934
KH2013:KH.S1107.2,253.260485093,-0.0548389778,0.3457885409,-0.1585910789,0.8739910578,0.9693893528
KH2013:KH.S1111.1,111.2887061747,-0.1701601978,0.3410025124,-0.4989998362,0.6177794994,0.8814746112
KH2013:KH.S1111.2,11.4597809381,-0.9714585495,0.6086986552,-1.5959597434,0.1104977815,NA
KH2013:KH.S1116.3,15.0283857502,0.3100327479,0.6595520989,0.4700655921,0.6383081559,NA
KH2013:KH.S1116.1,86.8247662639,-0.6888000821,0.6163813128,-1.1174902091,0.2637847836,0.6509614624
KH2013:KH.S1116.2,127.2342003079,-0.6939446888,0.6106098968,-1.1364779582,0.2557565853,0.6432389269
KH2013:KH.S1120.2,52.4179852124,-0.1576993907,0.4818384828,-0.3272868323,0.7434509508,0.9298286579
KH2013:KH.S1120.4,80.1083906426,0.6447741147,0.6014529681,1.0720274882,0.2837076858,0.6723312126
KH2013:KH.S1120.1,90.661096435,2.7247131559,0.4173828729,6.5280904727,6.66134580188841E-11,5.90839668374205E-08
KH2013:KH.S1120.5,0,NA,NA,NA,NA,NA
KH2013:KH.S1120.3,27.462983655,0.3450052713,0.5897060181,0.5850462107,0.5585166452,0.8477283579
KH2013:KH.S1122.1,196.4565465944,-0.5558015301,0.3368235654,-1.6501266158,0.0989170421,0.4173004933
KH2013:KH.S1129.2,84.9466953751,-0.2932395537,0.4149478448,-0.7066901477,0.4797590535,0.8116205005
KH2013:KH.S1129.1,24.1695080252,0.0751140393,0.5505392187,0.1364372179,0.8914756531,0.9741032705
KH2013:KH.S1136.1,276.7868600844,0.0045885912,0.3472044476,0.0132158192,0.9894556089,0.9977402971
KH2013:KH.S1136.6,1522.6599459832,0.6698379854,0.2229109715,3.0049574538,0.00265618,0.0513270402
KH2013:KH.S1136.3,240.8957190314,-0.1248633325,0.3116272409,-0.4006816994,0.6886544862,0.9087600251
KH2013:KH.S1136.2,4.1089188162,-0.7030424725,0.6230462994,-1.1283952305,0.2591530412,NA
KH2013:KH.S1136.5,18.032436083,-0.7414835976,0.6250985514,-1.1861867157,0.2355485712,NA
KH2013:KH.S1136.4,4.644371725,-0.7719663616,0.6478662737,-1.1915520114,0.2334369511,NA
KH2013:KH.S1136.7,30.255514641,-0.1891411202,0.5984505092,-0.3160513983,0.7519634958,0.9322066853
KH2013:KH.S1138.1,28.496393454,-0.8259966338,0.5438293847,-1.5188525246,0.1287996214,0.4749894687
KH2013:KH.S1138.2,11.7337341045,0.9212418776,0.6266230011,1.4701692659,0.1415159164,NA
KH2013:KH.S1139.1,7.687668042,-0.1815399619,0.6587261045,-0.2755924817,0.7828610848,NA
KH2013:KH.S1140.1,85.3767983535,0.340601786,0.4824651442,0.705961436,0.48021212,0.811645224
KH2013:KH.S1140.2,0.9412172424,0.109243875,0.4552201757,0.2399803015,0.8103455276,NA
KH2013:KH.S1141.1,184.8711995304,-0.2649794643,0.3123084242,-0.8484544243,0.3961849439,0.7601433526
KH2013:KH.S1147.2,9.355245,-0.2707414284,0.6557278044,-0.4128869122,0.6796894704,NA
KH2013:KH.S1147.3,13.9117022854,0.245103934,0.6557579863,0.373771939,0.7085739982,NA
KH2013:KH.S1147.1,2.0637025463,0.3343269462,0.5356511311,0.6241505466,0.532528721,NA
KH2013:KH.S1148.1,12.8730558244,0.0770294873,0.6569772582,0.1172483314,0.9066632681,NA
KH2013:KH.S1148.2,122.8170907824,-0.679159475,0.4964561559,-1.3680150139,0.1713073766,0.5383621165
KH2013:KH.S1148.3,7.3117174302,-0.6443060738,0.6625727725,-0.972430653,0.3308363486,NA
KH2013:KH.S115.25,8.7507101455,0.2340411419,0.6630940091,0.3529531842,0.7241235381,NA
KH2013:KH.S115.24,18.0157996186,-0.0788376574,0.6630860248,-0.1188950671,0.9053584899,NA
KH2013:KH.S115.2,3631.5598038765,0.1155976458,0.1972028216,0.5861865708,0.5577501452,0.8474771248
KH2013:KH.S115.12,722.9537992884,-0.562174171,0.3257765315,-1.725643552,0.0844115591,0.3848826036
KH2013:KH.S115.26,1984.1157878772,-0.359697121,0.2494976394,-1.4416854677,0.1493911251,0.5102107539
KH2013:KH.S115.27,2.882153217,-0.0487957985,0.6201746705,-0.0786807343,0.9372865698,NA
KH2013:KH.S115.30,132.0988867463,0.1219587061,0.5182956579,0.2353072116,0.8139702982,0.9520075494
KH2013:KH.S115.29,321.9825368982,-0.8192909722,0.3701936083,-2.2131418638,0.0268878667,0.2113019327
KH2013:KH.S115.33,55.7478819534,0.5096929803,0.5610864735,0.9084036139,0.3636650171,0.7403132699
KH2013:KH.S115.31,81.0836218095,-0.1960217798,0.5700904424,-0.3438433014,0.7309641337,0.9256831937
KH2013:KH.S115.4,5448.1586427009,-0.5309886363,0.2271882723,-2.3372185149,0.0194278249,0.1770945108
KH2013:KH.S115.17,2.4570272549,0.2925216455,0.605008063,0.4835004084,0.6287404699,NA
KH2013:KH.S115.14,1089.4714113554,0.5140010846,0.274119807,1.8750964779,0.060779452,0.3259082375
KH2013:KH.S115.37,10.4551401089,0.6141459048,0.6306060524,0.9738978914,0.3301072408,NA
KH2013:KH.S115.22,84.7154741645,0.072943856,0.4669611221,0.1562096984,0.8758677324,0.9700821827
KH2013:KH.S115.11,378.0818851568,0.6586257976,0.2795721479,2.3558348088,0.0184811342,0.1726486746
KH2013:KH.S115.18,71.0815172526,0.634665587,0.3959463427,1.6029080675,0.1089549523,0.4381883951
KH2013:KH.S115.36,538.9309316468,0.5617774726,0.3730010707,1.5061015016,0.1320411192,0.4807785998
KH2013:KH.S115.5,35.2836109869,0.1003345613,0.5261138755,0.1907088293,0.8487537209,0.963478512
KH2013:KH.S115.13,44.9306653885,-0.7234449253,0.5586492405,-1.2949895443,0.1953238364,0.5729962348
KH2013:KH.S115.3,160.6962229416,-0.5146167466,0.3617736868,-1.4224825224,0.1548862217,0.5183543928
KH2013:KH.S115.39,81.3989166162,-0.1975914503,0.5179303799,-0.3815019508,0.7028308239,0.9134453355
KH2013:KH.S115.6,46.9723228948,0.6026811486,0.6223127408,0.9684538161,0.3328177736,0.7153563909
KH2013:KH.S115.20,52.5076591711,-0.5892982075,0.4999340034,-1.1787520024,0.2384969418,0.6255801488
KH2013:KH.S115.35,277.4032622795,-0.3059504042,0.3781656488,-0.8090380635,0.4184932524,0.7735784362
KH2013:KH.S115.32,59.3814889269,-0.11839207,0.5055043217,-0.2342058512,0.8148251727,0.9523110074
KH2013:KH.S115.34,494.3107029434,-0.6736600167,0.2093183405,-3.2183516038,0.0012892967,0.0327696234
KH2013:KH.S115.16,140.191756327,0.3183765185,0.4392827937,0.7247643729,0.4685965958,0.8041106153
KH2013:KH.S115.15,126.100743229,0.1010255856,0.5057502352,0.1997539073,0.8416730514,0.9620900823
KH2013:KH.S115.8,340.8831842772,0.0453614663,0.3491072617,0.1299356136,0.8966173676,0.97620135
KH2013:KH.S115.1,69.5636886884,-0.5932350333,0.4188807839,-1.4162383574,0.156705729,0.5205840893
KH2013:KH.S115.19,222.0060816734,0.1103376026,0.3419682717,0.3226545027,0.7469569123,0.930832899
KH2013:KH.S115.38,6.0170666376,-0.4537935362,0.6624523287,-0.6850206672,0.4933308795,NA
KH2013:KH.S115.21,9.1385990731,0.6655863419,0.6613562877,1.0063960292,0.314225103,NA
KH2013:KH.S115.28,84.2714180293,-0.9909023458,0.431574046,-2.296019316,0.021674777,0.1890536453
KH2013:KH.S115.7,269.9389222267,0.8161449162,0.3097525369,2.6348288357,0.0084179721,0.1093166417
KH2013:KH.S115.10,398.0119911459,-0.0897038741,0.3117003584,-0.2877888063,0.7735084063,0.9412381243
KH2013:KH.S115.23,176.9655169324,-0.1014485791,0.3173857334,-0.31963812,0.7492426735,0.9317276568
KH2013:KH.S1152.2,112.0334987685,-0.3353271782,0.4854028933,-0.690822372,0.4896771745,0.8159427646
KH2013:KH.S1152.1,109.1013257819,-0.2446020321,0.4867660267,-0.5025043219,0.6153128131,0.8800381247
KH2013:KH.S1155.1,99.5181463438,-0.7650992437,0.5062319484,-1.5113610392,0.1306964901,0.4785265424
KH2013:KH.S1155.2,91.3186987313,-0.4345073622,0.5969728148,-0.7278511709,0.4667046965,0.8029825431
KH2013:KH.S1158.1,6.7891750189,-0.6281618965,0.6625373079,-0.9481155084,0.343070654,NA
KH2013:KH.S1159.1,1444.548278722,1.0107843711,0.2456314596,4.1150444353,3.87104834292206E-05,0.0029717538
KH2013:KH.S1162.1,19.6339852807,-2.4094683834,0.6624279322,-3.6373290836,0.0002754799,NA
KH2013:KH.S1163.2,57.667881222,-0.4368132147,0.5913698691,-0.7386463828,0.4601217515,0.7975905883
KH2013:KH.S1163.1,348.9819411785,0.5010848071,0.3492419739,1.4347783042,0.1513502823,0.51212161
KH2013:KH.S1167.1,99.194236013,1.1510041207,0.4404333495,2.6133446114,0.0089660845,0.1132167125
KH2013:KH.S1170.1,2.551536207,0.3099767389,0.6280552926,0.4935500785,0.6216239644,NA
KH2013:KH.S1170.2,29.0501660554,-0.5326613474,0.5058344159,-1.0530350064,0.2923249484,0.6804634988
KH2013:KH.S1171.1,2.3909158278,-0.7939690586,0.5535635019,-1.4342872244,0.1514903145,NA
KH2013:KH.S1172.2,2139.2909225294,-0.6135688346,0.261936368,-2.3424346881,0.0191583868,0.1757743051
KH2013:KH.S1172.1,247.334050822,0.201543948,0.2487818601,0.8101231656,0.4178693913,0.7729316638
KH2013:KH.S1175.2,0.6690308789,-0.2825000118,0.2673797568,-1.0565497373,0.29071713,NA
KH2013:KH.S1175.1,14.7794508348,-0.2956934336,0.6444929574,-0.4588001004,0.6463777227,NA
KH2013:KH.S1176.2,274.9221925218,-0.0194683261,0.3229267986,-0.0602871183,0.9519269614,0.9866592516
KH2013:KH.S1176.1,152.1945941356,-0.303793168,0.4704338351,-0.6457723602,0.5184267906,0.8308783455
KH2013:KH.S1179.1,62.5964395931,-1.0705467759,0.5487555048,-1.950862937,0.0510733526,0.2952678196
KH2013:KH.S1180.1,95.1701787556,0.1535420004,0.3661373485,0.4193562907,0.6749557632,0.9036780583
KH2013:KH.S1180.2,13.274437076,-0.6617945511,0.6493274613,-1.0192000039,0.3081080248,NA
KH2013:KH.S1182.1,315.0504085654,-1.2486896159,0.539933358,-2.3126735873,0.0207405923,0.185172139
KH2013:KH.S1182.2,259.1567306692,-1.1324050962,0.6427600989,-1.7617849928,0.0781056312,0.3715944556
KH2013:KH.S1184.2,339.1306223437,0.0813029897,0.3306197102,0.2459108977,0.8057512077,0.9500472655
KH2013:KH.S1184.1,0.2449076573,0.109121598,0.2640852169,0.4132060071,0.6794556873,NA
KH2013:KH.S1189.1,1652.6807924363,0.1974054404,0.1815115994,1.087563776,0.2767877295,0.6669975503
KH2013:KH.S1190.1,0.836269795,-0.1621639272,0.3212407251,-0.5048050091,0.6136957972,NA
KH2013:KH.S1196.1,70.8211839746,0.1793063358,0.4881482443,0.3673194319,0.7133807611,0.9182603003
KH2013:KH.S1202.1,21.4956692514,0.8242117795,0.6473021146,1.2733030849,0.2029105125,0.5813921755
KH2013:KH.S1202.2,5.8969315374,-0.6131852888,0.659508907,-0.9297604359,0.3524951353,NA
KH2013:KH.S1203.1,23.3433155483,-1.1005019032,0.6126862247,-1.7961916865,0.0724640364,0.3572549809
KH2013:KH.S1203.2,5.623265147,-0.3949698027,0.6338710286,-0.623107517,0.5332138703,NA
KH2013:KH.S1204.1,1.110040383,-0.1128685486,0.3163126976,-0.3568258544,0.7212221797,NA
KH2013:KH.S1206.1,184.2843519975,0.0022297459,0.4469601129,0.0049886911,0.9960196169,0.9988519841
KH2013:KH.S1206.3,118.6180688273,0.5401504363,0.5179391261,1.0428840168,0.297002013,0.6845726546
KH2013:KH.S1206.2,374.7450874339,-0.0867336307,0.3292071439,-0.2634621768,0.7921943726,0.9476973652
KH2013:KH.S1208.1,11.2610522095,0.1039458462,0.6628121487,0.1568254993,0.875382376,NA
KH2013:KH.S1211.1,8.4354483449,-0.1847350639,0.6426844885,-0.2874428544,0.7737732519,NA
KH2013:KH.S1211.2,4.3497648512,-0.1717141957,0.6520518987,-0.2633443688,0.7922851648,NA
KH2013:KH.S1211.3,14.9101129968,0.1506458679,0.6491443337,0.2320683707,0.8164849108,NA
KH2013:KH.S1212.1,6.0518783384,-0.3065019222,0.6456719625,-0.4747022327,0.6349992263,NA
KH2013:KH.S1212.2,1.2931591909,-0.0389966679,0.3610792986,-0.1080002872,0.9139954644,NA
KH2013:KH.S1212.3,12.0633369496,-0.7096852812,0.6621287853,-1.0718236345,0.2837992554,NA
KH2013:KH.S1214.1,71.5055589668,-1.2270109972,0.5080973155,-2.4149133635,0.0157389528,0.1566261751
KH2013:KH.S1214.2,60.9130874771,-0.3134963432,0.4037983863,-0.7763684895,0.4375314443,0.7858574486
KH2013:KH.S1214.3,8.8316679251,-0.4036008237,0.6634754065,-0.6083131639,0.5429797919,NA
KH2013:KH.S1217.1,7.8335123157,0.0947418197,0.6609907573,0.1433330476,0.8860271571,NA
KH2013:KH.S1218.2,2.5232954966,0.0892198231,0.495898153,0.1799156189,0.8572188132,NA
KH2013:KH.S1218.1,2.1890963198,-0.0751504152,0.5410244156,-0.1389039257,0.8895260688,NA
KH2013:KH.S1218.3,3.0334039037,-0.9888188298,0.5366810715,-1.8424701043,0.0654064156,NA
KH2013:KH.S1219.1,7.3782560905,-0.1274051825,0.6606266183,-0.1928550545,0.8470724855,NA
KH2013:KH.S1219.3,46.0519652829,-0.8230949175,0.4783102553,-1.7208389499,0.0852800523,0.3867800132
KH2013:KH.S1219.2,36.2982444912,-0.1225119622,0.4696240483,-0.2608724206,0.7941908938,0.9482980849
KH2013:KH.S1220.1,21.7292607099,-0.2724491528,0.6085523963,-0.4477004025,0.6543694311,0.8951306639
KH2013:KH.S1220.2,53.9409219092,0.7257389925,0.5703312535,1.2724868013,0.2032002107,0.5815659086
KH2013:KH.S1222.1,13.7679117191,-0.8983179247,0.6620369406,-1.3569,0.1748129869,NA
KH2013:KH.S1222.3,6.3438422392,-1.4419406833,0.6517965346,-2.2122558295,0.0269489932,NA
KH2013:KH.S1222.2,30.175235844,-1.1455769162,0.576046189,-1.9886893413,0.0467355032,0.2829453614
KH2013:KH.S1223.1,325.0803927658,0.1137226585,0.3026474397,0.3757595259,0.70709568,0.915905551
KH2013:KH.S1225.1,59.3049184074,-0.7455429521,0.5301109226,-1.4063904747,0.1596082072,0.5238881151
KH2013:KH.S1227.3,11.2787776525,-0.1911484558,0.6544256867,-0.2920858086,0.7702210169,NA
KH2013:KH.S1227.2,49.7409135764,-0.7545395068,0.4940525748,-1.5272453687,0.1267000086,0.4707967064
KH2013:KH.S1227.1,19.5792432461,-1.063029571,0.5729254294,-1.8554414179,0.0635332175,NA
KH2013:KH.S1230.1,1519.4763505428,0.5715063863,0.2184214592,2.6165303921,0.0088828456,0.1124411707
KH2013:KH.S1231.2,8.9670464494,-0.338928877,0.6576316091,-0.5153780206,0.6062888884,NA
KH2013:KH.S1231.1,172.837844007,0.1378120094,0.3711118633,0.3713489732,0.7103776261,0.9174313754
KH2013:KH.S1233.1,11.734553045,-0.6705106906,0.6553454413,-1.023140848,0.3062412559,NA
KH2013:KH.S1233.2,0.8011856062,-0.130708823,0.3298129638,-0.3963119627,0.6918749033,NA
KH2013:KH.S1235.1,25.8246142091,0.7751525381,0.5303547454,1.4615736822,0.1438580707,0.5018757771
KH2013:KH.S1235.2,4.8432956342,0.0100464086,0.6311701151,0.0159171171,0.9873005142,NA
KH2013:KH.S1236.1,67.6095926431,-1.2460277742,0.5982772996,-2.0826927163,0.0372792418,0.2507128985
KH2013:KH.S1236.2,2.7748938935,0.1388975713,0.6087803095,0.2281571351,0.8195240838,NA
KH2013:KH.S1236.4,3.4549587263,0.0669127665,0.6215813529,0.1076492501,0.914273928,NA
KH2013:KH.S1236.3,20.7544815401,-0.4471958468,0.6298403343,-0.7100146219,0.4776950689,NA
KH2013:KH.S1238.1,121.3231500888,0.343940752,0.4262500075,0.8068991108,0.4197246112,0.7745133961
KH2013:KH.S1240.2,5.5230192431,0.2641729197,0.6630020454,0.39844963,0.6902987804,NA
KH2013:KH.S1240.1,5.021891529,0.3946253535,0.6510355621,0.6061502267,0.5444150009,NA
KH2013:KH.S1244.1,19.7392658141,-0.1281401508,0.6546784786,-0.1957298964,0.8448215831,NA
KH2013:KH.S1247.2,2514.4008909231,-0.0357235948,0.2605374779,-0.1371149945,0.8909399005,0.9741032705
KH2013:KH.S1247.1,182.6788747612,-1.2431188456,0.3719198416,-3.3424375538,0.0008304604,0.024342196
KH2013:KH.S1248.1,13.4410460845,-0.0706958575,0.6468225893,-0.1092971375,0.9129668169,NA
KH2013:KH.S1250.1,2.5924418909,-0.3081248385,0.5930508818,-0.5195588574,0.6033710801,NA
KH2013:KH.S1251.2,516.4170253712,-0.2469485397,0.365515643,-0.6756168837,0.4992839191,0.8222894781
KH2013:KH.S1251.3,663.1500793171,0.930322954,0.323161992,2.8788130321,0.0039917491,0.066637409
KH2013:KH.S1251.5,669.4505487784,-0.1575240256,0.1842079227,-0.855142511,0.3924722578,0.7593019314
KH2013:KH.S1251.1,1701.9284122356,0.3214312721,0.2677156868,1.2006441457,0.2298892689,0.6165109352
KH2013:KH.S1251.4,605.3150766073,-0.0737021534,0.2981962654,-0.2471598809,0.8047844926,0.9500106118
KH2013:KH.S1254.1,3.2173580547,-0.2544183129,0.5430774143,-0.4684752233,0.6394447853,NA
KH2013:KH.S1259.2,1.5102462212,-0.1004277208,0.4039516501,-0.2486132208,0.8036599808,NA
KH2013:KH.S1259.1,8.426532237,-0.1547378516,0.6142102791,-0.2519297655,0.8010953519,NA
KH2013:KH.S1265.1,2752.2373149189,1.154847993,0.2330370887,4.9556403203,7.20924716006753E-07,0.0001378921
KH2013:KH.S1266.1,110.8157535028,-0.3998139516,0.5018942704,-0.7966099139,0.4256776179,0.7781908177
KH2013:KH.S1269.1,262.5424149811,0.1328471319,0.5148611787,0.2580251481,0.7963874988,0.9488210435
KH2013:KH.S1269.3,16.2007016749,0.2868874423,0.6622078387,0.4332287018,0.6648486293,NA
KH2013:KH.S1269.2,23.3548203225,-0.7442884997,0.6523267829,-1.1409749212,0.2538803595,0.64123542
KH2013:KH.S1270.1,4.2302029031,-0.1628088027,0.6013064274,-0.2707584606,0.7865768104,NA
KH2013:KH.S1271.1,905.2300402485,-0.0330211705,0.3314747499,-0.0996189619,0.9206468393,0.9812336279
KH2013:KH.S1272.2,2583.6613270385,0.4708206246,0.2037677866,2.3105743676,0.0208563764,0.1857649628
KH2013:KH.S1272.1,339.1145793736,-0.3643484815,0.2747253174,-1.3262282667,0.1847640991,0.5588125932
KH2013:KH.S1272.3,15.3928211834,1.1956354108,0.6569973935,1.8198480278,0.0687821514,NA
KH2013:KH.S1273.1,52.5380900758,-0.4321665748,0.4541763111,-0.9515392245,0.3413307166,0.7228217559
KH2013:KH.S1283.1,13.698836286,-0.1361085241,0.6335824251,-0.2148237052,0.8299047703,NA
KH2013:KH.S1284.2,544.5930564613,0.2787328267,0.2749946061,1.0135937959,0.3107766193,0.6981740515
KH2013:KH.S1284.1,20.5984037156,-1.5722121719,0.6177857615,-2.5449148717,0.0109304382,NA
KH2013:KH.S1285.2,11.5133906832,-0.2029033505,0.6302596191,-0.3219361425,0.7475010719,NA
