KH2013:KH.C1.1135	436	220	217
KH2013:KH.C1.1049	0	0	0
KH2013:KH.C1.282	448	216	232
KH2013:KH.C1.625	476	236	240
KH2013:KH.C1.680	59	29	30
KH2013:KH.C1.141	1741	879	862
KH2013:KH.C1.557	51	23	28
KH2013:KH.C1.735	8	6	3
KH2013:KH.C1.1024	279	155	146
KH2013:KH.C1.1118	610	310	322
KH2013:KH.C1.1171	49	33	16
KH2013:KH.C1.167	133	104	125
KH2013:KH.C1.198	1106	611	591
KH2013:KH.C1.696	0	0	0
KH2013:KH.C1.429	351	180	171
KH2013:KH.C1.95	0	0	0
KH2013:KH.C1.658	1	0	1
KH2013:KH.C1.450	1	1	0
KH2013:KH.C1.492	0	0	0
KH2013:KH.C1.730	98	66	44
KH2013:KH.C1.919	0	0	12
KH2013:KH.C1.598	2032	995	1037
KH2013:KH.C1.691	0	6	2
KH2013:KH.C1.736	566	276	298
KH2013:KH.C1.373	276	160	189
KH2013:KH.C1.190	173	119	127
KH2013:KH.C1.186	141	62	79
KH2013:KH.C1.1033	283	141	142
KH2013:KH.C1.387	160	79	81
KH2013:KH.C1.737	93	34	59
KH2013:KH.C1.1010	72	35	37
KH2013:KH.C1.1077	559	295	264
KH2013:KH.C1.374	109	54	56
KH2013:KH.C1.818	256	131	126
KH2013:KH.C1.313	0	0	0
KH2013:KH.C1.304	21	6	15
KH2013:KH.C1.717	527	276	251
KH2013:KH.C1.88	540	313	324
KH2013:KH.C1.943	126	57	70
KH2013:KH.C1.157	0	47	50
KH2013:KH.C1.649	116	60	56
KH2013:KH.C1.998	483	230	253
KH2013:KH.C1.1185	0	0	0
KH2013:KH.C1.14	12	7	5
KH2013:KH.C1.1299	7622	3923	3700
KH2013:KH.C1.463	1092	556	536
KH2013:KH.C1.8	3	3	0
KH2013:KH.C1.802	30	35	32
KH2013:KH.C1.617	64	50	51
KH2013:KH.C1.145	2524	1259	1265
KH2013:KH.C1.382	646	326	320
KH2013:KH.C1.77	171	144	139
KH2013:KH.C1.527	1	53	60
KH2013:KH.C1.276	318	152	166
KH2013:KH.C1.503	2	2	0
KH2013:KH.C1.994	7329	3696	3633
KH2013:KH.C1.91	0	0	0
KH2013:KH.C1.1124	62	29	33
KH2013:KH.C1.870	221	110	111
KH2013:KH.C1.591	56	27	29
KH2013:KH.C1.471	1328	690	638
KH2013:KH.C1.278	41	16	25
KH2013:KH.C1.1115	6	2	4
KH2013:KH.C1.440	13	7	6
KH2013:KH.C1.648	10	5	5
KH2013:KH.C1.431	12	8	4
KH2013:KH.C1.1131	95	44	51
KH2013:KH.C1.1013	2002	1032	970
KH2013:KH.C1.392	134	68	66
KH2013:KH.C1.1249	1010	494	516
KH2013:KH.C1.502	19	15	14
KH2013:KH.C1.607	0	1	0
KH2013:KH.C1.1282	6	10	5
KH2013:KH.C1.134	3	1	2
KH2013:KH.C1.767	924	475	449
KH2013:KH.C1.908	710	404	386
KH2013:KH.C1.348	6	41	45
KH2013:KH.C1.905	22	11	11
KH2013:KH.C1.1108	0	0	0
KH2013:KH.C1.466	90	41	49
KH2013:KH.C1.104	152	77	75
KH2013:KH.C1.564	444	227	217
KH2013:KH.C1.514	735	363	372
KH2013:KH.C1.168	4	3	1
KH2013:KH.C1.1242	12	36	43
KH2013:KH.C1.66	281	189	159
KH2013:KH.C1.1040	1013	494	519
KH2013:KH.C1.519	1	1	0
KH2013:KH.C1.871	257	152	143
KH2013:KH.C1.341	742	376	404
KH2013:KH.C1.337	6	4	2
KH2013:KH.C1.971	1106	558	548
KH2013:KH.C1.434	71	27	44
KH2013:KH.C1.97	1012	530	483
KH2013:KH.C1.627	0	0	0
KH2013:KH.C1.1288	201	106	95
KH2013:KH.C1.1030	105	55	50
KH2013:KH.C1.1140	969	489	480
KH2013:KH.C1.1032	1795	885	920
KH2013:KH.C1.532	1	4	7
KH2013:KH.C1.307	515	254	261
KH2013:KH.C1.1198	414	211	203
KH2013:KH.C1.397	305	167	139
KH2013:KH.C1.196	1314	678	637
KH2013:KH.C1.1159	85	37	50
KH2013:KH.C1.910	12	5	9
KH2013:KH.C1.824	1030	511	519
KH2013:KH.C1.498	14	9	5
KH2013:KH.C1.389	5285	2693	2592
KH2013:KH.C1.1056	634	336	300
KH2013:KH.C1.131	488	235	255
KH2013:KH.C1.367	745	368	377
KH2013:KH.C1.725	1865	956	909
KH2013:KH.C1.11	2784	1418	1366
KH2013:KH.C1.508	2211	1107	1104
KH2013:KH.C1.1272	215	179	189
KH2013:KH.C1.1071	0	77	75
KH2013:KH.C1.225	86	38	48
KH2013:KH.C1.288	365	190	175
KH2013:KH.C1.662	145	67	78
KH2013:KH.C1.1016	1231	616	615
KH2013:KH.C1.1038	5	5	0
KH2013:KH.C1.856	0	0	0
KH2013:KH.C1.883	583	284	299
KH2013:KH.C1.363	7807	3932	3875
KH2013:KH.C1.1145	496	240	256
KH2013:KH.C1.956	142	73	69
KH2013:KH.C1.488	433	219	214
KH2013:KH.C1.699	424	212	212
KH2013:KH.C1.1278	860	439	421
KH2013:KH.C1.202	228	109	119
KH2013:KH.C1.39	0	2	3
KH2013:KH.C1.408	2	3	5
KH2013:KH.C1.117	810	418	392
KH2013:KH.C1.710	1062	548	517
KH2013:KH.C1.902	255	116	142
KH2013:KH.C1.887	4	1	3
KH2013:KH.C1.552	305	154	171
KH2013:KH.C1.692	1	14	7
KH2013:KH.C1.75	170	84	86
KH2013:KH.C1.468	6	2	4
KH2013:KH.C1.1084	0	0	0
KH2013:KH.C1.224	1	0	1
KH2013:KH.C1.766	0	0	0
KH2013:KH.C1.358	1339	677	662
KH2013:KH.C1.967	341	164	178
KH2013:KH.C1.417	506	239	267
KH2013:KH.C1.602	0	0	0
KH2013:KH.C1.340	249	113	136
KH2013:KH.C1.334	115	54	61
KH2013:KH.C1.1196	282	131	151
KH2013:KH.C1.854	1692	821	871
KH2013:KH.C1.587	0	0	0
KH2013:KH.C1.1213	346	182	190
